time/ms;on
390343;1
391446;0
392001;1
392358;0
392552;1
392829;0
393559;1
394469;0
395538;1
396024;0
397025;1
398112;0
398331;1
398597;0
399633;1
399768;0
400873;1
402069;0
402313;1
403206;0
404222;1
404832;0
405130;1
406254;0
407224;1
407391;0
408429;1
409143;0
409588;1
410647;0
410823;1
411342;0
412222;1
413421;0
413701;1
414256;0
414953;1
416017;0
416838;1
416961;0
417175;1
417830;0
418265;1
419380;0
420366;1
421319;0
422070;1
423045;0
424171;1
424273;0
424495;1
424945;0
425340;1
425478;0
425989;1
426592;0
427723;1
428041;0
429194;1
429629;0
430308;1
430965;0
431439;1
431568;0
432692;1
433422;0
433892;1
434966;0
435521;1
436348;0
437101;1
438230;0
438765;1
439903;0
440554;1
441350;0
442324;1
443120;0
443858;1
444205;0
445248;1
446062;0
446822;1
447062;0
447321;1
447723;0
448626;1
449358;0
450244;1
450824;0
451462;1
452618;0
453158;1
453714;0
454622;1
455108;0
455248;1
456127;0
457040;1
457947;0
458114;1
458616;0
459101;1
459327;0
460476;1
460650;0
461460;1
462507;0
463432;1
463651;0
464844;1
465430;0
466444;1
467225;0
467457;1
468025;0
468995;1
469876;0
470423;1
471596;0
472441;1
473373;0
474140;1
474404;0
474941;1
475659;0
475854;1
476145;0
477131;1
477409;0
477762;1
478602;0
479163;1
480267;0
481378;1
482166;0
482447;1
482812;0
483160;1
484127;0
484621;1
485442;0
485810;1
486999;0
487993;1
488649;0
489676;1
489824;0
490808;1
491017;0
491695;1
492463;0
492633;1
493037;0
494135;1
495324;0
495760;1
496596;0
497319;1
498143;0
498269;1
499003;0
499534;1
500015;0
500596;1
500799;0
501657;1
502385;0
502501;1
503201;0
503636;1
503942;0
504762;1
505541;0
506187;1
507298;0
507923;1
508885;0
509983;1
511176;0
511944;1
513027;0
513803;1
514197;0
514916;1
515782;0
516561;1
517032;0
518125;1
518898;0
519424;1
519686;0
520394;1
521277;0
521649;1
521879;0
522326;1
523041;0
523251;1
524110;0
524228;1
524869;0
525196;1
525825;0
526392;1
527342;0
528028;1
529211;0
530017;1
530723;0
531892;1
532911;0
533888;1
534871;0
535956;1
536648;0
536993;1
537315;0
538159;1
538966;0
539647;1
540415;0
541387;1
542072;0
542711;1
543471;0
543639;1
543779;0
544875;1
546010;0
547009;1
547531;0
548591;1
549483;0
550365;1
551076;0
552001;1
553153;0
554288;1
554860;0
556003;1
556531;0
556955;1
558060;0
559211;1
559314;0
559572;1
560307;0
561428;1
561563;0
561890;1
563006;0
563891;1
564337;0
564600;1
565258;0
565591;1
566373;0
567377;1
568138;0
569099;1
569473;0
569661;1
570296;0
570542;1
571179;0
571677;1
572162;0
572276;1
572746;0
573882;1
574630;0
575218;1
576243;0
576816;1
577330;0
578049;1
578450;0
579611;1
579843;0
580125;1
581174;0
582291;1
583174;0
583513;1
583893;0
584966;1
585631;0
586616;1
587057;0
587222;1
588078;0
588537;1
589135;0
589405;1
589673;0
590296;1
591456;0
591634;1
592081;0
592241;1
592634;0
593637;1
594468;0
595393;1
596182;0
597034;1
597701;0
598878;1
599091;0
600012;1
600213;0
600413;1
600613;0
600813;1
601013;0
601213;1
601413;0
601613;1
601813;0
605013;1
606145;0
607070;1
608047;0
608599;1
608909;0
609635;1
609937;0
611132;1
611833;0
612789;1
613083;0
614224;1
615115;0
616090;1
616540;0
617277;1
617829;0
618798;1
618991;0
619832;1
620952;0
621403;1
621591;0
622610;1
623109;0
624015;1
624312;0
625221;1
626344;0
627000;1
628180;0
628641;1
629639;0
629897;1
630510;0
630768;1
631465;0
632406;1
633247;0
633832;1
634703;0
635776;1
636253;0
636416;1
637527;0
637781;1
638950;0
639801;1
640760;0
641386;1
642248;0
643278;1
644164;0
644606;1
644861;0
645638;1
646441;0
646572;1
647520;0
648624;1
649163;0
649751;1
650559;0
650748;1
650982;0
651611;1
652632;0
653154;1
653838;0
655007;1
655596;0
656276;1
657207;0
657352;1
657686;0
658798;1
659448;0
660213;1
661253;0
661855;1
662277;0
663444;1
663990;0
664789;1
665236;0
665779;1
666940;0
668073;1
669191;0
669598;1
670344;0
671428;1
672452;0
673212;1
674409;0
675061;1
675478;0
675840;1
676073;0
676850;1
677250;0
677828;1
678504;0
678984;1
679569;0
680585;1
681250;0
681867;1
682418;0
683028;1
683964;0
684950;1
685306;0
685500;1
686049;0
686191;1
687154;0
688229;1
689414;0
690380;1
691500;0
692633;1
693743;0
693958;1
694921;0
695658;1
696109;0
696751;1
697842;0
698323;1
699161;0
700291;1
700423;0
701529;1
701803;0
702373;1
703214;0
703777;1
704687;0
705659;1
706564;0
707220;1
708295;0
708464;1
709364;0
710409;1
710690;0
711717;1
712181;0
712430;1
713319;0
714081;1
714306;0
714845;1
715745;0
716016;1
716864;0
717499;1
717842;0
718236;1
719117;0
719469;1
720408;0
721135;1
721484;0
721835;1
722180;0
722758;1
723432;0
724618;1
725582;0
726414;1
727231;0
727542;1
727838;0
728989;1
729771;0
730310;1
730745;0
731801;1
732430;0
733583;1
734399;0
735443;1
736446;0
737024;1
737429;0
737628;1
738545;0
739177;1
740258;0
741384;1
742231;0
742565;1
742749;0
742865;1
743906;0
744792;1
745248;0
745616;1
746646;0
747190;1
748256;0
748779;1
749782;0
750953;1
751996;0
753136;1
753438;0
753877;1
754780;0
755623;1
755728;0
756735;1
756963;0
757797;1
758166;0
758410;1
758896;0
759882;1
760770;0
760960;1
761972;0
762210;1
762434;0
763034;1
764130;0
765256;1
766306;0
767217;1
767807;0
768337;1
768985;0
769602;1
769713;0
770036;1
770938;0
771757;1
771905;0
772675;1
773502;0
774376;1
774487;0
775578;1
776021;0
776996;1
778002;0
778730;1
778883;0
779826;1
781018;0
782029;1
782212;0
783013;1
784142;0
784277;1
785195;0
786073;1
786358;0
786748;1
787350;0
787953;1
788572;0
789603;1
790583;0
791535;1
791708;0
792736;1
793233;0
793782;1
794059;0
795039;1
795349;0
796302;1
796817;0
797160;1
797367;0
798541;1
799409;0
799541;1
800713;0
800858;1
801736;0
802857;1
803635;0
804667;1
805843;0
807032;1
807790;0
808976;1
809560;0
809827;1
809990;0
810835;1
811443;0
812065;1
813070;0
813878;1
814491;0
815542;1
815980;0
817093;1
817509;0
818289;1
819155;0
819832;1
820297;0
820892;1
821904;0
822154;1
823333;0
824432;1
824701;0
825063;1
826081;0
826188;1
826307;0
826998;1
827157;0
827919;1
828633;0
828799;1
829699;0
830021;1
830556;0
831185;1
831632;0
831810;1
832519;0
833588;1
833899;0
835064;1
835820;0
835972;1
836259;0
836543;1
837153;0
837652;1
837882;0
838496;1
839481;0
839951;1
840557;0
840857;1
841234;0
841572;1
842753;0
842904;1
843466;0
844620;1
845474;0
845605;1
845936;0
846306;1
846574;0
846758;1
847366;0
847495;1
847817;0
848496;1
848954;0
850039;1
850586;0
850818;1
851051;0
851536;1
852686;0
853400;1
853705;0
854030;1
855145;0
855676;1
856816;0
857196;1
857718;0
858862;1
859116;0
859850;1
860789;0
861909;1
862652;0
863835;1
864431;0
865323;1
866110;0
866749;1
866933;0
867732;1
868553;0
869434;1
870331;0
870698;1
871094;0
872173;1
873345;0
874481;1
875376;0
875719;1
876539;0
877446;1
878088;0
878864;1
879702;0
880374;1
880913;0
881042;1
882177;0
883186;1
884330;0
885263;1
886159;0
886903;1
887814;0
888076;1
888863;0
889442;1
889928;0
890839;1
891901;0
892655;1
893030;0
893230;1
893386;0
894079;1
894698;0
895032;1
896066;0
897064;1
897939;0
898250;1
898749;0
899098;1
899221;0
899751;1
900211;0
900411;1
900611;0
900811;1
901011;0
901211;1
901411;0
901611;1
901811;0
905011;1
905979;0
907028;1
907328;0
908454;1
909459;0
909862;1
910276;0
910770;1
911316;0
911971;1
912191;0
912849;1
913523;0
914613;1
914768;0
915942;1
916809;0
917755;1
918354;0
918759;1
919652;0
920002;1
920672;0
921624;1
922194;0
922959;1
923108;0
923638;1
924177;0
924995;1
925443;0
925784;1
926030;0
926236;1
926969;0
927760;1
927873;0
928265;1
929288;0
930474;1
930726;0
931480;1
931847;0
933028;1
933697;0
934767;1
935354;0
935622;1
936416;0
936791;1
936912;0
937755;1
938517;0
939576;1
940626;0
941471;1
942656;0
943030;1
943994;0
945102;1
946155;0
946632;1
947256;0
948164;1
948707;0
949440;1
950302;0
950611;1
950893;0
951914;1
952070;0
952931;1
953937;0
954227;1
954841;0
955667;1
956298;0
956686;1
957627;0
958159;1
958547;0
959502;1
960637;0
961474;1
961695;0
962302;1
962606;0
963712;1
964645;0
965757;1
966544;0
966726;1
967563;0
968144;1
968997;0
969119;1
969797;0
970199;1
970911;0
971447;1
972531;0
973563;1
974672;0
975677;1
976194;0
976402;1
977571;0
978035;1
978445;0
979500;1
979818;0
980623;1
981626;0
982548;1
983714;0
984138;1
984387;0
985137;1
985862;0
986813;1
987102;0
987522;1
988529;0
989517;1
990098;0
991162;1
992157;0
992547;1
993181;0
993509;1
994624;0
995581;1
995790;0
996911;1
997338;0
997462;1
997586;0
998072;1
998950;0
999524;1
1000359;0
1001546;1
1001944;0
1002472;1
1003194;0
1003574;1
1004521;0
1004673;1
1005303;0
1006295;1
1007346;0
1008424;1
1008661;0
1009466;1
1009847;0
1010647;1
1011546;0
1011821;1
1012163;0
1013110;1
1013724;0
1013872;1
1014733;0
1015789;1
1016776;0
1017161;1
1017865;0
1018145;1
1018601;0
1018854;1
1019371;0
1020162;1
1020929;0
1021054;1
1021478;0
1022497;1
1022899;0
1023186;1
1024203;0
1024475;1
1025511;0
1026222;1
1026949;0
1027354;1
1027721;0
1028006;1
1029170;0
1029660;1
1029950;0
1030477;1
1031340;0
1032463;1
1033340;0
1033612;1
1033817;0
1034805;1
1035940;0
1036158;1
1036497;0
1037371;1
1037946;0
1038977;1
1039163;0
1039930;1
1040257;0
1041023;1
1041977;0
1042350;1
1042904;0
1043339;1
1043961;0
1044416;1
1044795;0
1045806;1
1046983;0
1048156;1
1048419;0
1048591;1
1049770;0
1050486;1
1051523;0
1052135;1
1052748;0
1052996;1
1054060;0
1055153;1
1055366;0
1056183;1
1056381;0
1057089;1
1057531;0
1057657;1
1058380;0
1058869;1
1059768;0
1060208;1
1061257;0
1062328;1
1063435;0
1064001;1
1064188;0
1064648;1
1065432;0
1066110;1
1066615;0
1067247;1
1068291;0
1069081;1
1070152;0
1071215;1
1071417;0
1072472;1
1073016;0
1073650;1
1074066;0
1074191;1
1074525;0
1075471;1
1076534;0
1076839;1
1077195;0
1077681;1
1078258;0
1078869;1
1079709;0
1080488;1
1081456;0
1081593;1
1082749;0
1083718;1
1084364;0
1084581;1
1085316;0
1085493;1
1086094;0
1087033;1
1088010;0
1088603;1
1088703;0
1089441;1
1090188;0
1090611;1
1091264;0
1091660;1
1092792;0
1093476;1
1093990;0
1094780;1
1095028;0
1095426;1
1095623;0
1096041;1
1096714;0
1097280;1
1098172;0
1098941;1
1099569;0
1100142;1
1100514;0
1101149;1
1101692;0
1102384;1
1102793;0
1103674;1
1104644;0
1105794;1
1106140;0
1107310;1
1108221;0
1109231;1
1109961;0
1111152;1
1112178;0
1112656;1
1113293;0
1113731;1
1114160;0
1114738;1
1115908;0
1116528;1
1117707;0
1118318;1
1119303;0
1119938;1
1120852;0
1121185;1
1121543;0
1122002;1
1122820;0
1123645;1
1124647;0
1124876;1
1125709;0
1126876;1
1127264;0
1127953;1
1128817;0
1129263;1
1129459;0
1129774;1
1129892;0
1130557;1
1131484;0
1132412;1
1132881;0
1133399;1
1134259;0
1135288;1
1135646;0
1135801;1
1136637;0
1137165;1
1137769;0
1138670;1
1139756;0
1139862;1
1140152;0
1140765;1
1141656;0
1141789;1
1142663;0
1143344;1
1143609;0
1143972;1
1144206;0
1144635;1
1144799;0
1145153;1
1145846;0
1146267;1
1147456;0
1148184;1
1149019;0
1149988;1
1150795;0
1151774;1
1152677;0
1153397;1
1154362;0
1154537;1
1154988;0
1155131;1
1156172;0
1157345;1
1158005;0
1158748;1
1159594;0
1159758;1
1160030;0
1160300;1
1161073;0
1161462;1
1162266;0
1163452;1
1163905;0
1164585;1
1165206;0
1165479;1
1165732;0
1166336;1
1167034;0
1168166;1
1168607;0
1169129;1
1169662;0
1170842;1
1171328;0
1171997;1
1172343;0
1173437;1
1174612;0
1175757;1
1175927;0
1176806;1
1177197;0
1177645;1
1178815;0
1179912;1
1180591;0
1181559;1
1182254;0
1183264;1
1184124;0
1184363;1
1185153;0
1185598;1
1186613;0
1187312;1
1187564;0
1187882;1
1188359;0
1189025;1
1189905;0
1190140;1
1190455;0
1191420;1
1191997;0
1192451;1
1193478;0
1194378;1
1195234;0
1196005;1
1196185;0
1196344;1
1196464;0
1196964;1
1197319;0
1198222;1
1198410;0
1199454;1
1199646;0
1200016;1
1200217;0
1200417;1
1200617;0
1200817;1
1201017;0
1201217;1
1201417;0
1201617;1
1201817;0
1205017;1
1205192;0
1205973;1
1206823;0
1207469;1
1208222;0
1208815;1
1210003;0
1210710;1
1211437;0
1212138;1
1212895;0
1213500;1
1213817;0
1214008;1
1214458;0
1215099;1
1215618;0
1216320;1
1217201;0
1217340;1
1218447;0
1218669;1
1219620;0
1220207;1
1221080;0
1222045;1
1222606;0
1223291;1
1223983;0
1224432;1
1225383;0
1225784;1
1226346;0
1227013;1
1228082;0
1229157;1
1229750;0
1229987;1
1231122;0
1232086;1
1232765;0
1233845;1
1234762;0
1235348;1
1236250;0
1236811;1
1237971;0
1238149;1
1238739;0
1239577;1
1240299;0
1241096;1
1242044;0
1243133;1
1244034;0
1245182;1
1245962;0
1246616;1
1246877;0
1247737;1
1248422;0
1249560;1
1250346;0
1250931;1
1252048;0
1252792;1
1253487;0
1254613;1
1255765;0
1256135;1
1257185;0
1258355;1
1259454;0
1260448;1
1261428;0
1261683;1
1261893;0
1262886;1
1263860;0
1264162;1
1264803;0
1265286;1
1265648;0
1266000;1
1266902;0
1268031;1
1268889;0
1269760;1
1269998;0
1270174;1
1270612;0
1271654;1
1272105;0
1272642;1
1273820;0
1274558;1
1275408;0
1276210;1
1277274;0
1278415;1
1278683;0
1279221;1
1279715;0
1279917;1
1280345;0
1281318;1
1282269;0
1282760;1
1283759;0
1284685;1
1285542;0
1286215;1
1287329;0
1287595;1
1288764;0
1289849;1
1290962;0
1291855;1
1292222;0
1292680;1
1293492;0
1293831;1
1294597;0
1295676;1
1295947;0
1296797;1
1297626;0
1298672;1
1299165;0
1299906;1
1300841;0
1301990;1
1302651;0
1303744;1
1304621;0
1304761;1
1305810;0
1306534;1
1306894;0
1307376;1
1307908;0
1308967;1
1309689;0
1310005;1
1310145;0
1310677;1
1311045;0
1311929;1
1313032;0
1313176;1
1313707;0
1314836;1
1315186;0
1316214;1
1316566;0
1317267;1
1318400;0
1319119;1
1319841;0
1320607;1
1320856;0
1321845;1
1322566;0
1323420;1
1324069;0
1324841;1
1325509;0
1325765;1
1326479;0
1326909;1
1328040;0
1328684;1
1328819;0
1329990;1
1331171;0
1331436;1
1332573;0
1333301;1
1333886;0
1334905;1
1336093;0
1336383;1
1336729;0
1337160;1
1337938;0
1338978;1
1339214;0
1339476;1
1339967;0
1340377;1
1341390;0
1342167;1
1342454;0
1343424;1
1344575;0
1345621;1
1345747;0
1346011;1
1346781;0
1347359;1
1348089;0
1348366;1
1348627;0
1349789;1
1350775;0
1351633;1
1352793;0
1352989;1
1353617;0
1354213;1
1354603;0
1354927;1
1356122;0
1356245;1
1357326;0
1357486;1
1358211;0
1358887;1
1359421;0
1359616;1
1360756;0
1361291;1
1362450;0
1362801;1
1363576;0
1364560;1
1365398;0
1365924;1
1366635;0
1367534;1
1368477;0
1368990;1
1369546;0
1370176;1
1370654;0
1371643;1
1372150;0
1372318;1
1373019;0
1373746;1
1373988;0
1374155;1
1375120;0
1375596;1
1376320;0
1377438;1
1377753;0
1378377;1
1379115;0
1379388;1
1380070;0
1380839;1
1381427;0
1382353;1
1382541;0
1383665;1
1384478;0
1385484;1
1386363;0
1386781;1
1387530;0
1387755;1
1388071;0
1388550;1
1389102;0
1389254;1
1389941;0
1391018;1
1392164;0
1392445;1
1393167;0
1393966;1
1394757;0
1395631;1
1395829;0
1396134;1
1396372;0
1397560;1
1398380;0
1399508;1
1400589;0
1400772;1
1400875;0
1401233;1
1401371;0
1402435;1
1402907;0
1404047;1
1404455;0
1404738;1
1405532;0
1405971;1
1406645;0
1407210;1
1407757;0
1408594;1
1409683;0
1410296;1
1410859;0
1411023;1
1412205;0
1412660;1
1413566;0
1414197;1
1414967;0
1415610;1
1416176;0
1417034;1
1418202;0
1418879;1
1419055;0
1419932;1
1420267;0
1421162;1
1421801;0
1422866;1
1423951;0
1424262;1
1424473;0
1425477;1
1426582;0
1427601;1
1428185;0
1429326;1
1429666;0
1429958;1
1430369;0
1431424;1
1432199;0
1432642;1
1433687;0
1434595;1
1435522;0
1436559;1
1437546;0
1438594;1
1438785;0
1439017;1
1439738;0
1440725;1
1441077;0
1442235;1
1442994;0
1443193;1
1443634;0
1444817;1
1445949;0
1446691;1
1446795;0
1447270;1
1447466;0
1448267;1
1449345;0
1450446;1
1450792;0
1451420;1
1451768;0
1451976;1
1452336;0
1452542;1
1452693;0
1453759;1
1454915;0
1455790;1
1455979;0
1456846;1
1457822;0
1458670;1
1459508;0
1460664;1
1461379;0
1462012;1
1462730;0
1463414;1
1464346;0
1464924;1
1465112;0
1466132;1
1466280;0
1466760;1
1467188;0
1467732;1
1468462;0
1468711;1
1468935;0
1470069;1
1470246;0
1470772;1
1471216;0
1471748;1
1472575;0
1473197;1
1473862;0
1474498;1
1474825;0
1475776;1
1475888;0
1476617;1
1477504;0
1477838;1
1478438;0
1479066;1
1479304;0
1479952;1
1481086;0
1481238;1
1482118;0
1483246;1
1483538;0
1484363;1
1485488;0
1485947;1
1486529;0
1487044;1
1487544;0
1487925;1
1488738;0
1489099;1
1489346;0
1489614;1
1490473;0
1490934;1
1491126;0
1491306;1
1491730;0
1492044;1
1492869;0
1493594;1
1494708;0
1495083;1
1495986;0
1496093;1
1497075;0
1497609;1
1498073;0
1498877;1
1499222;0
1500012;1
1500213;0
1500413;1
1500613;0
1500813;1
1501013;0
1501213;1
1501413;0
1501613;1
1501813;0
1505013;1
1505351;0
1505885;1
1506749;0
1507827;1
1509016;0
1509707;1
1510847;0
1511033;1
1511889;0
1512033;1
1512400;0
1512701;1
1513518;0
1514348;1
1515166;0
1516284;1
1516611;0
1517294;1
1517559;0
1517751;1
1517972;0
1518525;1
1519633;0
1519850;1
1520823;0
1521123;1
1521612;0
1522526;1
1523189;0
1524082;1
1524762;0
1525190;1
1526224;0
1527361;1
1528258;0
1528776;1
1529128;0
1530127;1
1530761;0
1531583;1
1531885;0
1532631;1
1532900;0
1533526;1
1534282;0
1535179;1
1536181;0
1537314;1
1537949;0
1538387;1
1538887;0
1540007;1
1540720;0
1541705;1
1542461;0
1542927;1
1543138;0
1543286;1
1544333;0
1545194;1
1546025;0
1546386;1
1547386;0
1548267;1
1548804;0
1549507;1
1549951;0
1550962;1
1551239;0
1551865;1
1552750;0
1553176;1
1553609;0
1554625;1
1555290;0
1556454;1
1557197;0
1557656;1
1558341;0
1559286;1
1560199;0
1560788;1
1561384;0
1562401;1
1563468;0
1564510;1
1565366;0
1565487;1
1565767;0
1566885;1
1567634;0
1567796;1
1568946;0
1569180;1
1570027;0
1570579;1
1571386;0
1572079;1
1572671;0
1573243;1
1573436;0
1574431;1
1575379;0
1575972;1
1576904;0
1577067;1
1578055;0
1578388;1
1578919;0
1579782;1
1580553;0
1581553;1
1582003;0
1583030;1
1584204;0
1585333;1
1586014;0
1587121;1
1587661;0
1587918;1
1588419;0
1589208;1
1589996;0
1590116;1
1590884;0
1591257;1
1591545;0
1591885;1
1593029;0
1594000;1
1594575;0
1595203;1
1595489;0
1596067;1
1596365;0
1597201;1
1597317;0
1598515;1
1599149;0
1599505;1
1599633;0
1600629;1
1600905;0
1601170;1
1601332;0
1602249;1
1602882;0
1603655;1
1604136;0
1604965;1
1606061;0
1606992;1
1607542;0
1607863;1
1608006;0
1608219;1
1608566;0
1608687;1
1609796;0
1610367;1
1611117;0
1611675;1
1612310;0
1612935;1
1613194;0
1613873;1
1614552;0
1615465;1
1615637;0
1615855;1
1616187;0
1617382;1
1618067;0
1619261;1
1619950;0
1620917;1
1621685;0
1622224;1
1623240;0
1623658;1
1624618;0
1625424;1
1626565;0
1627322;1
1627432;0
1628560;1
1629536;0
1630656;1
1631287;0
1631711;1
1632001;0
1632584;1
1633449;0
1633792;1
1634112;0
1634248;1
1635220;0
1636296;1
1636962;0
1637986;1
1638504;0
1639296;1
1639542;0
1639943;1
1640659;0
1641546;1
1642486;0
1643644;1
1644341;0
1645106;1
1646118;0
1646782;1
1647238;0
1647760;1
1648957;0
1650148;1
1651211;0
1651811;1
1652297;0
1652651;1
1653225;0
1654133;1
1654496;0
1654687;1
1654787;0
1655665;1
1656771;0
1657178;1
1657782;0
1658884;1
1659350;0
1659955;1
1660634;0
1661370;1
1661565;0
1662276;1
1662970;0
1664151;1
1665143;0
1665700;1
1666691;0
1667525;1
1668201;0
1668724;1
1669730;0
1670122;1
1671285;0
1671899;1
1672187;0
1672757;1
1672993;0
1673384;1
1674065;0
1674978;1
1675368;0
1676551;1
1677077;0
1677915;1
1678483;0
1679052;1
1679977;0
1680719;1
1681574;0
1682079;1
1682959;0
1684030;1
1685026;0
1685359;1
1686477;0
1686952;1
1687485;0
1687957;1
1688990;0
1689559;1
1690630;0
1691332;1
1692448;0
1692708;1
1693672;0
1694854;1
1695395;0
1695550;1
1695659;0
1696773;1
1697338;0
1698025;1
1698329;0
1699437;1
1699788;0
1700791;1
1701883;0
1702601;1
1703595;0
1704008;1
1704571;0
1704762;1
1705022;0
1705620;1
1705848;0
1706850;1
1707772;0
1708601;1
