time/ms;on
390337;1
391440;0
391995;1
392352;0
392546;1
392823;0
393553;1
394463;0
395532;1
396018;0
397019;1
398106;0
398325;1
398591;0
399627;1
399762;0
400867;1
402085;0
402307;1
403200;0
404216;1
404826;0
405124;1
406248;0
407218;1
407385;0
408423;1
409137;0
409582;1
410641;0
410817;1
411336;0
412216;1
413415;0
413695;1
414250;0
414947;1
416011;0
416832;1
416955;0
417169;1
417824;0
418259;1
419374;0
420360;1
421313;0
422064;1
423039;0
424165;1
424267;0
424489;1
424939;0
425334;1
425472;0
425984;1
426586;0
427717;1
428035;0
429188;1
429623;0
430302;1
430959;0
431433;1
431562;0
432686;1
433416;0
433886;1
434960;0
435515;1
436342;0
437095;1
438224;0
438759;1
439897;0
440548;1
441344;0
442318;1
443113;0
443852;1
444199;0
445242;1
446056;0
446815;1
447056;0
447315;1
447717;0
448620;1
449352;0
450238;1
450818;0
451456;1
452612;0
453152;1
453708;0
454616;1
455102;0
455242;1
456121;0
457034;1
457941;0
458108;1
458610;0
459095;1
459321;0
460470;1
460644;0
461454;1
462501;0
463426;1
463645;0
464838;1
465424;0
466438;1
467219;0
467451;1
468019;0
468989;1
469870;0
470417;1
471590;0
472435;1
473367;0
474134;1
474398;0
474935;1
475653;0
475848;1
476139;0
477125;1
477403;0
477756;1
478596;0
479157;1
480261;0
481372;1
482160;0
482441;1
482806;0
483154;1
484121;0
484615;1
485436;0
485805;1
486993;0
487987;1
488643;0
489670;1
489818;0
490802;1
491011;0
491689;1
492457;0
492627;1
493031;0
494129;1
495318;0
495754;1
496590;0
497313;1
498137;0
498263;1
498997;0
499528;1
500009;0
500590;1
500793;0
501651;1
502379;0
502495;1
503195;0
503630;1
503935;0
504756;1
505535;0
506181;1
507292;0
507917;1
508879;0
509977;1
511170;0
511938;1
513021;0
513797;1
514191;0
514910;1
515776;0
516555;1
517026;0
518119;1
518892;0
519418;1
519679;0
520389;1
521271;0
521643;1
521873;0
522320;1
523035;0
523245;1
524104;0
524222;1
524863;0
525190;1
525819;0
526386;1
527336;0
528022;1
529205;0
530011;1
530717;0
531886;1
532905;0
533882;1
534865;0
535950;1
536642;0
536987;1
537309;0
538153;1
538960;0
539641;1
540409;0
541381;1
542066;0
542705;1
543465;0
543633;1
543773;0
544869;1
546004;0
547003;1
547525;0
548585;1
549477;0
550360;1
551070;0
551995;1
553147;0
554282;1
554854;0
555997;1
556525;0
556949;1
558054;0
559205;1
559308;0
559566;1
560301;0
561422;1
561557;0
561885;1
563000;0
563885;1
564331;0
564594;1
565252;0
565585;1
566367;0
567371;1
568132;0
569093;1
569467;0
569655;1
570290;0
570536;1
571173;0
571671;1
572156;0
572270;1
572740;0
573876;1
574624;0
575213;1
576237;0
576810;1
577324;0
578043;1
578444;0
579605;1
579837;0
580120;1
581168;0
582285;1
583168;0
583507;1
583887;0
584960;1
585625;0
586610;1
587051;0
587216;1
588072;0
588531;1
589129;0
589399;1
589667;0
590290;1
591450;0
591628;1
592075;0
592235;1
592628;0
593631;1
594462;0
595387;1
596176;0
597028;1
597695;0
598872;1
599085;0
600011;1
600212;0
600412;1
600612;0
600812;1
601012;0
601212;1
601412;0
601612;1
601812;0
605012;1
606144;0
607069;1
608046;0
608598;1
608908;0
609634;1
609936;0
611131;1
611832;0
612789;1
613082;0
614223;1
615114;0
616089;1
616539;0
617276;1
617828;0
618797;1
618990;0
619831;1
620951;0
621402;1
621590;0
622609;1
623108;0
624014;1
624311;0
625220;1
626343;0
626999;1
628179;0
628640;1
629638;0
629896;1
630509;0
630767;1
631464;0
632405;1
633246;0
633831;1
634702;0
635775;1
636252;0
636415;1
637526;0
637781;1
638949;0
639800;1
640759;0
641385;1
642247;0
643277;1
644163;0
644605;1
644861;0
645636;1
646440;0
646571;1
647519;0
648623;1
649162;0
649750;1
650558;0
650747;1
650981;0
651610;1
652631;0
653153;1
653837;0
655006;1
655595;0
656275;1
657206;0
657351;1
657685;0
658797;1
659447;0
660212;1
661252;0
661854;1
662276;0
663443;1
663989;0
664788;1
665235;0
665778;1
666939;0
668072;1
669190;0
669597;1
670343;0
671427;1
672451;0
673211;1
674408;0
675061;1
675477;0
675839;1
676072;0
676849;1
677249;0
677827;1
678503;0
678983;1
679568;0
680584;1
681249;0
681866;1
682417;0
683027;1
683963;0
684949;1
685305;0
685499;1
686048;0
686190;1
687153;0
688228;1
689413;0
690379;1
691499;0
692632;1
693742;0
693957;1
694920;0
695657;1
696108;0
696750;1
697841;0
698322;1
699160;0
700290;1
700422;0
701528;1
701802;0
702372;1
703213;0
703776;1
704686;0
705658;1
706563;0
707219;1
708294;0
708463;1
709363;0
710408;1
710689;0
711716;1
712180;0
712429;1
713318;0
714080;1
714305;0
714844;1
715744;0
716016;1
716863;0
717498;1
717841;0
718235;1
719116;0
719468;1
720407;0
721134;1
721483;0
721834;1
722179;0
722757;1
723431;0
724617;1
725581;0
726413;1
727230;0
727541;1
727837;0
728988;1
729770;0
730309;1
730744;0
731800;1
732429;0
733582;1
734398;0
735442;1
736445;0
737023;1
737428;0
737627;1
738544;0
739176;1
740257;0
741383;1
742230;0
742564;1
742748;0
742864;1
743905;0
744791;1
745247;0
745615;1
746645;0
747189;1
748255;0
748778;1
749781;0
750952;1
751995;0
753135;1
753437;0
753876;1
754779;0
755622;1
755727;0
756734;1
756962;0
757796;1
758165;0
758409;1
758895;0
759881;1
760769;0
760959;1
761971;0
762209;1
762433;0
763033;1
764129;0
765255;1
766305;0
767216;1
767806;0
768336;1
768984;0
769601;1
769712;0
770035;1
770937;0
771757;1
771904;0
772674;1
773501;0
774375;1
774486;0
775577;1
776020;0
776995;1
778001;0
778729;1
778882;0
779825;1
781017;0
782028;1
782211;0
783012;1
784141;0
784276;1
785194;0
786072;1
786357;0
786747;1
787349;0
787952;1
788571;0
789602;1
790582;0
791534;1
791707;0
792735;1
793232;0
793781;1
794058;0
795038;1
795348;0
796301;1
796816;0
797160;1
797366;0
798540;1
799408;0
799541;1
800712;0
800857;1
801736;0
802856;1
803634;0
804666;1
805842;0
807031;1
807789;0
808974;1
809559;0
809826;1
809989;0
810834;1
811442;0
812064;1
813069;0
813877;1
814490;0
815541;1
815979;0
817092;1
817508;0
818288;1
819154;0
819831;1
820296;0
820891;1
821903;0
822153;1
823332;0
824431;1
824700;0
825062;1
826080;0
826187;1
826306;0
826997;1
827157;0
827918;1
828632;0
828798;1
829698;0
830020;1
830555;0
831184;1
831632;0
831809;1
832518;0
833587;1
833898;0
835063;1
835819;0
835971;1
836258;0
836542;1
837152;0
837651;1
837881;0
838495;1
839480;0
839950;1
840556;0
840856;1
841233;0
841571;1
842752;0
842903;1
843465;0
844619;1
845473;0
845605;1
845935;0
846305;1
846573;0
846757;1
847365;0
847494;1
847816;0
848495;1
848953;0
850038;1
850585;0
850817;1
851050;0
851535;1
852685;0
853399;1
853704;0
854029;1
855144;0
855675;1
856815;0
857195;1
857717;0
858861;1
859115;0
859849;1
860788;0
861908;1
862651;0
863834;1
864430;0
865322;1
866109;0
866748;1
866933;0
867731;1
868552;0
869433;1
870330;0
870697;1
871093;0
872172;1
873344;0
874480;1
875375;0
875718;1
876538;0
877445;1
878087;0
878863;1
879701;0
880373;1
880912;0
881041;1
882176;0
883185;1
884329;0
885262;1
886158;0
886902;1
887813;0
888075;1
888862;0
889441;1
889927;0
890838;1
891900;0
892654;1
893029;0
893229;1
893385;0
894078;1
894697;0
895031;1
896065;0
897063;1
897938;0
898249;1
898748;0
899097;1
899221;0
899750;1
900212;0
900413;1
900612;0
900812;1
901012;0
901213;1
901412;0
901612;1
901812;0
905012;1
905981;0
907029;1
907329;0
908455;1
909460;0
909863;1
910277;0
910771;1
911317;0
911972;1
912192;0
912850;1
913524;0
914614;1
914769;0
915943;1
916810;0
917756;1
918355;0
918760;1
919653;0
920003;1
920673;0
921625;1
922195;0
922960;1
923109;0
923639;1
924178;0
924996;1
925444;0
925785;1
926031;0
926237;1
926970;0
927761;1
927874;0
928266;1
929289;0
930475;1
930727;0
931481;1
931848;0
933029;1
933698;0
934768;1
935355;0
935624;1
936417;0
936792;1
936913;0
937756;1
938518;0
939577;1
940627;0
941472;1
942657;0
943031;1
943995;0
945103;1
946156;0
946633;1
947257;0
948165;1
948708;0
949441;1
950303;0
950612;1
950894;0
951915;1
952071;0
952932;1
953938;0
954228;1
954842;0
955668;1
956299;0
956687;1
957628;0
958160;1
958548;0
959503;1
960638;0
961475;1
961696;0
962303;1
962607;0
963713;1
964646;0
965758;1
966545;0
966727;1
967564;0
968145;1
968998;0
969120;1
969798;0
970200;1
970912;0
971448;1
972532;0
973564;1
974673;0
975678;1
976195;0
976403;1
977572;0
978036;1
978446;0
979501;1
979819;0
980624;1
981627;0
982549;1
983715;0
984139;1
984388;0
985138;1
985864;0
986814;1
987103;0
987523;1
988530;0
989518;1
990099;0
991163;1
992158;0
992548;1
993182;0
993510;1
994625;0
995582;1
995791;0
996912;1
997339;0
997463;1
997587;0
998073;1
998951;0
999525;1
1000360;0
1001547;1
1001945;0
1002473;1
1003195;0
1003575;1
1004522;0
1004674;1
1005304;0
1006296;1
1007347;0
1008425;1
1008662;0
1009467;1
1009848;0
1010648;1
1011547;0
1011822;1
1012164;0
1013111;1
1013725;0
1013873;1
1014734;0
1015790;1
1016777;0
1017162;1
1017866;0
1018146;1
1018602;0
1018855;1
1019372;0
1020163;1
1020930;0
1021055;1
1021478;0
1022498;1
1022900;0
1023187;1
1024204;0
1024476;1
1025512;0
1026223;1
1026950;0
1027355;1
1027722;0
1028007;1
1029171;0
1029661;1
1029952;0
1030478;1
1031341;0
1032464;1
1033341;0
1033613;1
1033818;0
1034806;1
1035941;0
1036159;1
1036498;0
1037372;1
1037947;0
1038978;1
1039164;0
1039931;1
1040258;0
1041024;1
1041978;0
1042351;1
1042905;0
1043341;1
1043962;0
1044417;1
1044796;0
1045807;1
1046984;0
1048157;1
1048420;0
1048592;1
1049771;0
1050487;1
1051524;0
1052136;1
1052749;0
1052997;1
1054061;0
1055154;1
1055367;0
1056184;1
1056382;0
1057090;1
1057532;0
1057658;1
1058381;0
1058870;1
1059769;0
1060209;1
1061258;0
1062329;1
1063437;0
1064002;1
1064189;0
1064649;1
1065433;0
1066112;1
1066616;0
1067248;1
1068292;0
1069082;1
1070153;0
1071216;1
1071418;0
1072473;1
1073017;0
1073651;1
1074067;0
1074192;1
1074526;0
1075472;1
1076535;0
1076840;1
1077196;0
1077682;1
1078259;0
1078870;1
1079710;0
1080489;1
1081457;0
1081594;1
1082750;0
1083718;1
1084365;0
1084582;1
1085317;0
1085494;1
1086095;0
1087034;1
1088011;0
1088604;1
1088704;0
1089442;1
1090189;0
1090612;1
1091265;0
1091661;1
1092793;0
1093477;1
1093991;0
1094781;1
1095029;0
1095427;1
1095624;0
1096042;1
1096715;0
1097281;1
1098173;0
1098942;1
1099570;0
1100143;1
1100515;0
1101150;1
1101693;0
1102385;1
1102794;0
1103675;1
1104645;0
1105795;1
1106141;0
1107311;1
1108222;0
1109232;1
1109962;0
1111153;1
1112179;0
1112656;1
1113294;0
1113732;1
1114161;0
1114739;1
1115909;0
1116529;1
1117708;0
1118319;1
1119304;0
1119939;1
1120853;0
1121186;1
1121544;0
1122003;1
1122821;0
1123646;1
1124648;0
1124877;1
1125710;0
1126877;1
1127265;0
1127954;1
1128818;0
1129264;1
1129460;0
1129775;1
1129893;0
1130558;1
1131485;0
1132413;1
1132882;0
1133400;1
1134260;0
1135289;1
1135647;0
1135802;1
1136638;0
1137166;1
1137770;0
1138671;1
1139757;0
1139863;1
1140153;0
1140766;1
1141657;0
1141790;1
1142664;0
1143345;1
1143610;0
1143973;1
1144207;0
1144636;1
1144800;0
1145154;1
1145847;0
1146268;1
1147457;0
1148185;1
1149020;0
1149989;1
1150796;0
1151775;1
1152678;0
1153398;1
1154363;0
1154538;1
1154989;0
1155132;1
1156173;0
1157346;1
1158006;0
1158749;1
1159595;0
1159759;1
1160031;0
1160301;1
1161074;0
1161463;1
1162267;0
1163453;1
1163906;0
1164586;1
1165207;0
1165480;1
1165733;0
1166337;1
1167035;0
1168167;1
1168608;0
1169130;1
1169663;0
1170843;1
1171329;0
1171998;1
1172344;0
1173438;1
1174613;0
1175758;1
1175928;0
1176808;1
1177198;0
1177646;1
1178816;0
1179913;1
1180592;0
1181560;1
1182255;0
1183265;1
1184125;0
1184364;1
1185154;0
1185599;1
1186614;0
1187313;1
1187565;0
1187883;1
1188360;0
1189026;1
1189906;0
1190141;1
1190456;0
1191421;1
1191998;0
1192453;1
1193479;0
1194379;1
1195235;0
1196006;1
1196186;0
1196345;1
1196465;0
1196965;1
1197320;0
1198223;1
1198411;0
1199455;1
1199647;0
1200018;1
1200219;0
1200419;1
1200619;0
1200819;1
1201019;0
1201219;1
1201419;0
1201619;1
1201819;0
1205019;1
1205194;0
1205975;1
1206825;0
1207471;1
1208224;0
1208817;1
1210004;0
1210712;1
1211439;0
1212141;1
1212897;0
1213502;1
1213819;0
1214010;1
1214460;0
1215101;1
1215620;0
1216322;1
1217203;0
1217342;1
1218449;0
1218671;1
1219622;0
1220209;1
1221082;0
1222047;1
1222608;0
1223293;1
1223985;0
1224434;1
1225385;0
1225786;1
1226348;0
1227015;1
1228084;0
1229159;1
1229752;0
1229989;1
1231124;0
1232091;1
1232767;0
1233847;1
1234764;0
1235350;1
1236252;0
1236813;1
1237973;0
1238151;1
1238741;0
1239579;1
1240301;0
1241098;1
1242046;0
1243135;1
1244036;0
1245184;1
1245964;0
1246618;1
1246879;0
1247739;1
1248424;0
1249562;1
1250348;0
1250933;1
1252050;0
1252794;1
1253489;0
1254615;1
1255767;0
1256137;1
1257187;0
1258357;1
1259456;0
1260450;1
1261430;0
1261685;1
1261896;0
1262888;1
1263862;0
1264164;1
1264805;0
1265288;1
1265650;0
1266002;1
1266904;0
1268033;1
1268891;0
1269762;1
1270000;0
1270176;1
1270614;0
1271656;1
1272107;0
1272645;1
1273822;0
1274560;1
1275410;0
1276213;1
1277276;0
1278417;1
1278685;0
1279223;1
1279717;0
1279919;1
1280347;0
1281320;1
1282271;0
1282762;1
1283761;0
1284687;1
1285543;0
1286217;1
1287331;0
1287597;1
1288766;0
1289851;1
1290965;0
1291857;1
1292224;0
1292682;1
1293494;0
1293833;1
1294599;0
1295678;1
1295949;0
1296800;1
1297650;0
1298674;1
1299168;0
1299908;1
1300843;0
1301992;1
1302653;0
1303746;1
1304623;0
1304763;1
1305812;0
1306536;1
1306896;0
1307378;1
1307910;0
1308969;1
1309691;0
1310007;1
1310147;0
1310679;1
1311047;0
1311931;1
1313034;0
1313178;1
1313709;0
1314838;1
1315188;0
1316216;1
1316568;0
1317269;1
1318402;0
1319121;1
1319843;0
1320609;1
1320858;0
1321847;1
1322568;0
1323422;1
1324071;0
1324843;1
1325511;0
1325767;1
1326481;0
1326911;1
1328042;0
1328686;1
1328821;0
1329992;1
1331173;0
1331438;1
1332575;0
1333303;1
1333888;0
1334907;1
1336095;0
1336385;1
1336731;0
1337162;1
1337940;0
1338980;1
1339216;0
1339478;1
1339969;0
1340379;1
1341392;0
1342169;1
1342456;0
1343426;1
1344577;0
1345623;1
1345749;0
1346013;1
1346783;0
1347361;1
1348091;0
1348368;1
1348629;0
1349791;1
1350777;0
1351635;1
1352795;0
1352991;1
1353619;0
1354215;1
1354605;0
1354929;1
1356124;0
1356247;1
1357328;0
1357488;1
1358213;0
1358889;1
1359423;0
1359618;1
1360758;0
1361293;1
1362452;0
1362803;1
1363578;0
1364562;1
1365400;0
1365926;1
1366637;0
1367536;1
1368479;0
1368992;1
1369548;0
1370178;1
1370656;0
1371645;1
1372151;0
1372320;1
1373021;0
1373748;1
1373990;0
1374157;1
1375122;0
1375598;1
1376322;0
1377440;1
1377755;0
1378379;1
1379117;0
1379390;1
1380071;0
1380841;1
1381429;0
1382355;1
1382543;0
1383667;1
1384480;0
1385486;1
1386365;0
1386783;1
1387532;0
1387757;1
1388073;0
1388552;1
1389104;0
1389256;1
1389943;0
1391020;1
1392166;0
1392447;1
1393169;0
1393968;1
1394759;0
1395633;1
1395832;0
1396136;1
1396374;0
1397562;1
1398382;0
1399510;1
1400591;0
1400774;1
1400877;0
1401235;1
1401373;0
1402437;1
1402909;0
1404049;1
1404457;0
1404740;1
1405534;0
1405973;1
1406647;0
1407212;1
1407759;0
1408596;1
1409685;0
1410298;1
1410861;0
1411025;1
1412208;0
1412662;1
1413568;0
1414199;1
1414969;0
1415612;1
1416178;0
1417036;1
1418204;0
1418881;1
1419057;0
1419934;1
1420269;0
1421164;1
1421803;0
1422868;1
1423953;0
1424263;1
1424475;0
1425479;1
1426584;0
1427603;1
1428187;0
1429328;1
1429668;0
1429960;1
1430371;0
1431426;1
1432201;0
1432645;1
1433689;0
1434597;1
1435525;0
1436561;1
1437548;0
1438597;1
1438787;0
1439019;1
1439740;0
1440727;1
1441079;0
1442237;1
1442997;0
1443195;1
1443636;0
1444819;1
1445951;0
1446693;1
1446797;0
1447272;1
1447468;0
1448269;1
1449347;0
1450448;1
1450794;0
1451422;1
1451770;0
1451978;1
1452338;0
1452544;1
1452695;0
1453761;1
1454917;0
1455792;1
1455981;0
1456848;1
1457824;0
1458672;1
1459510;0
1460666;1
1461381;0
1462014;1
1462732;0
1463416;1
1464348;0
1464926;1
1465114;0
1466134;1
1466282;0
1466762;1
1467190;0
1467734;1
1468464;0
1468713;1
1468937;0
1470071;1
1470248;0
1470774;1
1471218;0
1471750;1
1472577;0
1473199;1
1473864;0
1474500;1
1474827;0
1475778;1
1475890;0
1476619;1
1477506;0
1477840;1
1478440;0
1479068;1
1479306;0
1479954;1
1481088;0
1481240;1
1482120;0
1483248;1
1483540;0
1484365;1
1485490;0
1485949;1
1486531;0
1487046;1
1487546;0
1487927;1
1488740;0
1489101;1
1489348;0
1489616;1
1490475;0
1490936;1
1491128;0
1491308;1
1491732;0
1492046;1
1492871;0
1493596;1
1494710;0
1495085;1
1495988;0
1496096;1
1497077;0
1497611;1
1498075;0
1498879;1
1499224;0
1500021;1
1500222;0
1500422;1
1500622;0
1500822;1
1501022;0
1501222;1
1501422;0
1501622;1
1501822;0
1505022;1
1505360;0
1505894;1
1506758;0
1507836;1
1509025;0
1509717;1
1510856;0
1511042;1
1511898;0
1512043;1
1512409;0
1512710;1
1513527;0
1514357;1
1515175;0
1516293;1
1516620;0
1517304;1
1517568;0
1517760;1
1517981;0
1518534;1
1519642;0
1519859;1
1520832;0
1521132;1
1521621;0
1522535;1
1523198;0
1524091;1
1524771;0
1525199;1
1526233;0
1527370;1
1528267;0
1528785;1
1529137;0
1530136;1
1530770;0
1531592;1
1531894;0
1532640;1
1532909;0
1533535;1
1534291;0
1535188;1
1536190;0
1537323;1
1537958;0
1538396;1
1538896;0
1540016;1
1540729;0
1541714;1
1542470;0
1542936;1
1543147;0
1543295;1
1544342;0
1545203;1
1546034;0
1546395;1
1547395;0
1548276;1
1548813;0
1549516;1
1549960;0
1550971;1
1551248;0
1551874;1
1552759;0
1553185;1
1553618;0
1554634;1
1555299;0
1556463;1
1557206;0
1557665;1
1558350;0
1559295;1
1560208;0
1560797;1
1561392;0
1562410;1
1563477;0
1564520;1
1565375;0
1565496;1
1565776;0
1566894;1
1567643;0
1567805;1
1568955;0
1569189;1
1570036;0
1570588;1
1571395;0
1572088;1
1572680;0
1573252;1
1573445;0
1574440;1
1575388;0
1575981;1
1576913;0
1577076;1
1578064;0
1578397;1
1578928;0
1579791;1
1580562;0
1581562;1
1582012;0
1583040;1
1584213;0
1585342;1
1586023;0
1587130;1
1587670;0
1587927;1
1588428;0
1589217;1
1590005;0
1590125;1
1590893;0
1591266;1
1591554;0
1591894;1
1593038;0
1594009;1
1594584;0
1595212;1
1595498;0
1596077;1
1596374;0
1597210;1
1597326;0
1598524;1
1599158;0
1599514;1
1599642;0
1600638;1
1600914;0
1601179;1
1601341;0
1602258;1
1602891;0
1603664;1
1604145;0
1604974;1
1606070;0
1607001;1
1607551;0
1607872;1
1608015;0
1608228;1
1608575;0
1608696;1
1609805;0
1610376;1
1611126;0
1611684;1
1612319;0
1612944;1
1613203;0
1613882;1
1614561;0
1615474;1
1615646;0
1615864;1
1616196;0
1617391;1
1618076;0
1619270;1
1619959;0
1620926;1
1621694;0
1622233;1
1623249;0
1623667;1
1624627;0
1625433;1
1626574;0
1627331;1
1627441;0
1628569;1
1629545;0
1630665;1
1631296;0
1631720;1
1632010;0
1632593;1
1633458;0
1633801;1
1634121;0
1634257;1
1635229;0
1636305;1
1636971;0
1637995;1
1638513;0
1639305;1
1639551;0
1639952;1
1640669;0
1641555;1
1642495;0
1643653;1
1644350;0
1645115;1
1646128;0
1646791;1
1647247;0
1647769;1
1648966;0
1650157;1
1651220;0
1651820;1
1652306;0
1652660;1
1653234;0
1654142;1
1654505;0
1654696;1
1654796;0
1655674;1
1656780;0
1657187;1
1657791;0
1658893;1
1659359;0
1659964;1
1660643;0
1661379;1
1661574;0
1662285;1
1662979;0
1664160;1
1665152;0
1665709;1
1666700;0
1667534;1
1668210;0
1668733;1
1669739;0
1670131;1
1671294;0
1671908;1
1672196;0
1672766;1
1673002;0
1673393;1
1674074;0
1674987;1
1675377;0
1676560;1
1677086;0
1677924;1
1678492;0
1679061;1
1679986;0
1680728;1
1681583;0
1682088;1
1682968;0
1684039;1
1685035;0
1685368;1
1686486;0
1686961;1
1687494;0
1687966;1
1688999;0
1689568;1
1690639;0
1691341;1
1692457;0
1692717;1
1693681;0
1694863;1
1695405;0
1695559;1
1695668;0
1696782;1
1697347;0
1698034;1
1698338;0
1699446;1
1699797;0
1700800;1
1701892;0
1702610;1
1703604;0
1704017;1
1704580;0
1704771;1
1705031;0
1705629;1
1705857;0
1706859;1
1707781;0
1708610;1
