time/ms;on
390356;1
391459;0
392014;1
392371;0
392565;1
392843;0
393572;1
394482;0
395551;1
396037;0
397038;1
398125;0
398344;1
398610;0
399646;1
399781;0
400886;1
402082;0
402326;1
403219;0
404235;1
404845;0
405143;1
406267;0
407237;1
407404;0
408442;1
409156;0
409601;1
410660;0
410836;1
411355;0
412235;1
413435;0
413715;1
414269;0
414966;1
416030;0
416851;1
416974;0
417188;1
417843;0
418278;1
419393;0
420379;1
421332;0
422083;1
423058;0
424184;1
424286;0
424508;1
424958;0
425353;1
425491;0
426002;1
426605;0
427736;1
428054;0
429207;1
429642;0
430321;1
430978;0
431452;1
431581;0
432705;1
433435;0
433905;1
434979;0
435534;1
436361;0
437114;1
438243;0
438778;1
439916;0
440567;1
441363;0
442337;1
443132;0
443871;1
444218;0
445261;1
446075;0
446834;1
447075;0
447334;1
447736;0
448639;1
449371;0
450257;1
450837;0
451475;1
452631;0
453171;1
453727;0
454635;1
455121;0
455261;1
456140;0
457053;1
457960;0
458127;1
458629;0
459114;1
459340;0
460489;1
460663;0
461473;1
462520;0
463445;1
463664;0
464857;1
465443;0
466457;1
467238;0
467470;1
468038;0
469008;1
469889;0
470436;1
471609;0
472454;1
473386;0
474153;1
474417;0
474954;1
475672;0
475867;1
476158;0
477144;1
477422;0
477775;1
478615;0
479176;1
480280;0
481391;1
482179;0
482460;1
482825;0
483173;1
484140;0
484634;1
485455;0
485823;1
487012;0
488006;1
488662;0
489689;1
489838;0
490821;1
491030;0
491708;1
492476;0
492646;1
493050;0
494148;1
495337;0
495773;1
496609;0
497332;1
498156;0
498282;1
499016;0
499547;1
500028;0
500609;1
500812;0
501670;1
502398;0
502514;1
503214;0
503649;1
503954;0
504775;1
505554;0
506200;1
507311;0
507936;1
508898;0
509996;1
511189;0
511957;1
513040;0
513816;1
514210;0
514929;1
515795;0
516574;1
517046;0
518138;1
518911;0
519437;1
519698;0
520407;1
521290;0
521662;1
521892;0
522339;1
523054;0
523264;1
524123;0
524241;1
524882;0
525209;1
525838;0
526405;1
527355;0
528041;1
529224;0
530030;1
530736;0
531905;1
532924;0
533902;1
534884;0
535969;1
536661;0
537006;1
537328;0
538172;1
538979;0
539660;1
540428;0
541400;1
542085;0
542724;1
543484;0
543686;1
543792;0
544888;1
546023;0
547022;1
547544;0
548604;1
549496;0
550397;1
551089;0
552014;1
553166;0
554301;1
554873;0
556016;1
556544;0
556968;1
558073;0
559224;1
559327;0
559585;1
560320;0
561441;1
561576;0
561903;1
563019;0
563904;1
564350;0
564613;1
565271;0
565604;1
566386;0
567390;1
568151;0
569112;1
569486;0
569674;1
570309;0
570555;1
571192;0
571690;1
572175;0
572289;1
572759;0
573895;1
574643;0
575231;1
576256;0
576829;1
577343;0
578062;1
578463;0
579624;1
579856;0
580139;1
581187;0
582304;1
583187;0
583526;1
583906;0
584979;1
585644;0
586629;1
587070;0
587235;1
588091;0
588550;1
589148;0
589418;1
589686;0
590310;1
591469;0
591647;1
592094;0
592254;1
592647;0
593650;1
594481;0
595406;1
596195;0
597047;1
597714;0
598891;1
599104;0
600024;1
600225;0
600425;1
600625;0
600825;1
601025;0
601225;1
601425;0
601625;1
601825;0
605025;1
606157;0
607082;1
608059;0
608611;1
608921;0
609647;1
609949;0
611144;1
611845;0
612801;1
613095;0
614236;1
615127;0
616102;1
616552;0
617289;1
617841;0
618810;1
619003;0
619844;1
620964;0
621415;1
621603;0
622622;1
623121;0
624027;1
624324;0
625233;1
626356;0
627012;1
628192;0
628653;1
629651;0
629909;1
630522;0
630780;1
631478;0
632418;1
633259;0
633844;1
634715;0
635788;1
636265;0
636428;1
637539;0
637793;1
638962;0
639813;1
640772;0
641398;1
642260;0
643290;1
644176;0
644618;1
644873;0
645649;1
646453;0
646584;1
647532;0
648636;1
649175;0
649763;1
650571;0
650760;1
650994;0
651623;1
652644;0
653166;1
653850;0
655019;1
655608;0
656288;1
657219;0
657364;1
657698;0
658810;1
659460;0
660225;1
661265;0
661867;1
662289;0
663456;1
664003;0
664801;1
665248;0
665791;1
666952;0
668086;1
669203;0
669610;1
670356;0
671440;1
672464;0
673224;1
674422;0
675073;1
675490;0
675852;1
676085;0
676862;1
677262;0
677840;1
678516;0
678996;1
679581;0
680597;1
681262;0
681879;1
682430;0
683040;1
683976;0
684962;1
685318;0
685512;1
686061;0
686203;1
687166;0
688241;1
689426;0
690392;1
691512;0
692645;1
693755;0
693970;1
694934;0
695670;1
696121;0
696763;1
697854;0
698335;1
699173;0
700303;1
700435;0
701541;1
701815;0
702385;1
703226;0
703789;1
704699;0
705671;1
706576;0
707232;1
708307;0
708476;1
709376;0
710421;1
710702;0
711729;1
712193;0
712442;1
713332;0
714093;1
714318;0
714857;1
715757;0
716028;1
716876;0
717511;1
717854;0
718248;1
719129;0
719481;1
720420;0
721147;1
721496;0
721847;1
722192;0
722770;1
723444;0
724630;1
725594;0
726427;1
727243;0
727554;1
727850;0
729001;1
729783;0
730322;1
730757;0
731813;1
732442;0
733595;1
734411;0
735455;1
736458;0
737036;1
737441;0
737640;1
738557;0
739189;1
740270;0
741396;1
742243;0
742577;1
742761;0
742877;1
743918;0
744804;1
745260;0
745628;1
746658;0
747202;1
748268;0
748791;1
749794;0
750965;1
752008;0
753148;1
753450;0
753889;1
754792;0
755635;1
755740;0
756747;1
756975;0
757809;1
758178;0
758422;1
758908;0
759894;1
760782;0
760972;1
761984;0
762222;1
762446;0
763046;1
764142;0
765268;1
766318;0
767230;1
767819;0
768349;1
768997;0
769614;1
769725;0
770048;1
770950;0
771769;1
771917;0
772687;1
773515;0
774388;1
774499;0
775590;1
776033;0
777008;1
778014;0
778742;1
778895;0
779838;1
781030;0
782041;1
782224;0
783025;1
784154;0
784289;1
785207;0
786085;1
786370;0
786760;1
787362;0
787965;1
788584;0
789615;1
790595;0
791547;1
791720;0
792748;1
793245;0
793794;1
794071;0
795051;1
795361;0
796314;1
796829;0
797172;1
797379;0
798553;1
799421;0
799553;1
800726;0
800870;1
801748;0
802869;1
803647;0
804679;1
805855;0
807044;1
807802;0
808987;1
809572;0
809839;1
810002;0
810847;1
811455;0
812077;1
813082;0
813890;1
814503;0
815554;1
815992;0
817105;1
817521;0
818301;1
819167;0
819844;1
820309;0
820904;1
821916;0
822166;1
823345;0
824444;1
824713;0
825075;1
826093;0
826200;1
826319;0
827010;1
827169;0
827931;1
828645;0
828811;1
829711;0
830033;1
830568;0
831197;1
831644;0
831822;1
832531;0
833600;1
833911;0
835076;1
835832;0
835984;1
836271;0
836555;1
837165;0
837664;1
837894;0
838508;1
839493;0
839963;1
840569;0
840869;1
841246;0
841584;1
842765;0
842916;1
843478;0
844632;1
845486;0
845617;1
845948;0
846318;1
846586;0
846770;1
847378;0
847507;1
847830;0
848508;1
848966;0
850051;1
850598;0
850830;1
851063;0
851548;1
852698;0
853412;1
853717;0
854043;1
855157;0
855688;1
856828;0
857208;1
857731;0
858874;1
859128;0
859862;1
860801;0
861921;1
862664;0
863847;1
864443;0
865335;1
866122;0
866761;1
866945;0
867744;1
868565;0
869446;1
870343;0
870710;1
871107;0
872185;1
873357;0
874494;1
875388;0
875731;1
876551;0
877458;1
878100;0
878876;1
879714;0
880386;1
880925;0
881054;1
882189;0
883198;1
884342;0
885275;1
886171;0
886915;1
887826;0
888088;1
888875;0
889454;1
889940;0
890851;1
891913;0
892667;1
893043;0
893242;1
893398;0
894091;1
894710;0
895044;1
896078;0
897076;1
897951;0
898262;1
898761;0
899110;1
899233;0
899763;1
900218;0
900418;1
900618;0
900818;1
901018;0
901218;1
901418;0
901618;1
901818;0
905018;1
905987;0
907035;1
907335;0
908461;1
909466;0
909869;1
910283;0
910777;1
911323;0
911978;1
912198;0
912856;1
913530;0
914620;1
914775;0
915949;1
916816;0
917763;1
918361;0
918766;1
919659;0
920009;1
920679;0
921631;1
922201;0
922966;1
923115;0
923645;1
924184;0
925002;1
925450;0
925791;1
926037;0
926243;1
926976;0
927767;1
927880;0
928272;1
929295;0
930481;1
930733;0
931487;1
931854;0
933035;1
933704;0
934774;1
935361;0
935629;1
936423;0
936798;1
936919;0
937762;1
938524;0
939583;1
940633;0
941478;1
942663;0
943037;1
944001;0
945109;1
946162;0
946639;1
947263;0
948171;1
948715;0
949447;1
950309;0
950618;1
950900;0
951921;1
952077;0
952938;1
953944;0
954234;1
954848;0
955674;1
956305;0
956693;1
957634;0
958166;1
958554;0
959510;1
960644;0
961481;1
961702;0
962309;1
962614;0
963719;1
964652;0
965764;1
966551;0
966733;1
967570;0
968151;1
969004;0
969126;1
969804;0
970206;1
970918;0
971454;1
972538;0
973570;1
974679;0
975684;1
976201;0
976409;1
977578;0
978042;1
978452;0
979507;1
979825;0
980630;1
981633;0
982555;1
983721;0
984145;1
984394;0
985144;1
985869;0
986820;1
987109;0
987529;1
988536;0
989524;1
990105;0
991169;1
992164;0
992554;1
993188;0
993516;1
994631;0
995588;1
995797;0
996918;1
997345;0
997470;1
997593;0
998079;1
998957;0
999531;1
1000366;0
1001553;1
1001951;0
1002479;1
1003201;0
1003582;1
1004528;0
1004680;1
1005310;0
1006302;1
1007353;0
1008431;1
1008668;0
1009473;1
1009854;0
1010654;1
1011553;0
1011828;1
1012170;0
1013117;1
1013731;0
1013879;1
1014740;0
1015796;1
1016783;0
1017168;1
1017872;0
1018152;1
1018608;0
1018861;1
1019378;0
1020169;1
1020936;0
1021061;1
1021484;0
1022504;1
1022906;0
1023193;1
1024210;0
1024483;1
1025518;0
1026229;1
1026956;0
1027361;1
1027728;0
1028013;1
1029177;0
1029667;1
1029957;0
1030484;1
1031347;0
1032470;1
1033347;0
1033619;1
1033824;0
1034812;1
1035947;0
1036165;1
1036504;0
1037378;1
1037953;0
1038984;1
1039170;0
1039937;1
1040264;0
1041030;1
1041984;0
1042357;1
1042911;0
1043346;1
1043968;0
1044423;1
1044802;0
1045813;1
1046990;0
1048163;1
1048426;0
1048598;1
1049777;0
1050493;1
1051530;0
1052142;1
1052755;0
1053003;1
1054067;0
1055160;1
1055373;0
1056190;1
1056388;0
1057096;1
1057538;0
1057664;1
1058387;0
1058876;1
1059775;0
1060215;1
1061264;0
1062335;1
1063442;0
1064008;1
1064195;0
1064655;1
1065439;0
1066117;1
1066622;0
1067254;1
1068298;0
1069088;1
1070159;0
1071222;1
1071424;0
1072479;1
1073023;0
1073657;1
1074073;0
1074198;1
1074532;0
1075478;1
1076541;0
1076846;1
1077202;0
1077688;1
1078265;0
1078876;1
1079716;0
1080495;1
1081463;0
1081600;1
1082756;0
1083724;1
1084371;0
1084588;1
1085323;0
1085500;1
1086102;0
1087040;1
1088017;0
1088610;1
1088710;0
1089448;1
1090195;0
1090618;1
1091271;0
1091667;1
1092799;0
1093483;1
1093997;0
1094787;1
1095035;0
1095433;1
1095630;0
1096048;1
1096721;0
1097287;1
1098179;0
1098948;1
1099576;0
1100149;1
1100521;0
1101156;1
1101699;0
1102391;1
1102800;0
1103681;1
1104651;0
1105801;1
1106147;0
1107317;1
1108228;0
1109238;1
1109968;0
1111159;1
1112185;0
1112662;1
1113300;0
1113738;1
1114167;0
1114745;1
1115915;0
1116535;1
1117714;0
1118326;1
1119310;0
1119945;1
1120859;0
1121192;1
1121550;0
1122009;1
1122827;0
1123652;1
1124654;0
1124883;1
1125716;0
1126883;1
1127271;0
1127960;1
1128824;0
1129270;1
1129466;0
1129781;1
1129899;0
1130564;1
1131491;0
1132419;1
1132888;0
1133406;1
1134267;0
1135295;1
1135653;0
1135808;1
1136644;0
1137172;1
1137776;0
1138677;1
1139763;0
1139869;1
1140159;0
1140772;1
1141663;0
1141796;1
1142670;0
1143351;1
1143616;0
1143979;1
1144213;0
1144642;1
1144806;0
1145160;1
1145853;0
1146275;1
1147463;0
1148191;1
1149027;0
1149995;1
1150802;0
1151781;1
1152684;0
1153404;1
1154369;0
1154544;1
1154995;0
1155138;1
1156179;0
1157352;1
1158012;0
1158755;1
1159601;0
1159765;1
1160037;0
1160307;1
1161080;0
1161469;1
1162273;0
1163459;1
1163912;0
1164592;1
1165213;0
1165486;1
1165739;0
1166343;1
1167041;0
1168173;1
1168614;0
1169136;1
1169669;0
1170849;1
1171335;0
1172004;1
1172350;0
1173444;1
1174619;0
1175764;1
1175934;0
1176813;1
1177204;0
1177652;1
1178822;0
1179919;1
1180598;0
1181566;1
1182261;0
1183271;1
1184131;0
1184370;1
1185160;0
1185605;1
1186620;0
1187319;1
1187571;0
1187889;1
1188366;0
1189032;1
1189912;0
1190147;1
1190462;0
1191427;1
1192004;0
1192458;1
1193485;0
1194385;1
1195241;0
1196012;1
1196192;0
1196351;1
1196471;0
1196971;1
1197326;0
1198229;1
1198417;0
1199462;1
1199653;0
1200038;1
1200239;0
1200439;1
1200639;0
1200839;1
1201039;0
1201239;1
1201439;0
1201639;1
1201839;0
1205039;1
1205214;0
1205995;1
1206845;0
1207491;1
1208244;0
1208837;1
1210024;0
1210732;1
1211459;0
1212160;1
1212918;0
1213522;1
1213839;0
1214030;1
1214480;0
1215121;1
1215640;0
1216342;1
1217223;0
1217362;1
1218469;0
1218691;1
1219642;0
1220229;1
1221102;0
1222067;1
1222628;0
1223313;1
1224006;0
1224454;1
1225405;0
1225806;1
1226368;0
1227035;1
1228104;0
1229179;1
1229772;0
1230009;1
1231144;0
1232108;1
1232787;0
1233867;1
1234784;0
1235370;1
1236272;0
1236833;1
1237993;0
1238171;1
1238761;0
1239599;1
1240321;0
1241118;1
1242066;0
1243155;1
1244056;0
1245204;1
1245984;0
1246638;1
1246899;0
1247759;1
1248444;0
1249582;1
1250368;0
1250953;1
1252070;0
1252814;1
1253509;0
1254635;1
1255787;0
1256157;1
1257207;0
1258377;1
1259476;0
1260470;1
1261450;0
1261705;1
1261915;0
1262908;1
1263882;0
1264184;1
1264825;0
1265308;1
1265670;0
1266022;1
1266924;0
1268053;1
1268911;0
1269782;1
1270020;0
1270196;1
1270634;0
1271676;1
1272127;0
1272664;1
1273842;0
1274580;1
1275430;0
1276232;1
1277296;0
1278437;1
1278705;0
1279243;1
1279737;0
1279939;1
1280367;0
1281340;1
1282291;0
1282782;1
1283781;0
1284707;1
1285563;0
1286237;1
1287351;0
1287617;1
1288786;0
1289871;1
1290984;0
1291877;1
1292244;0
1292702;1
1293514;0
1293853;1
1294619;0
1295699;1
1295969;0
1296819;1
1297648;0
1298694;1
1299187;0
1299928;1
1300863;0
1302012;1
1302673;0
1303766;1
1304643;0
1304783;1
1305832;0
1306556;1
1306916;0
1307398;1
1307931;0
1308989;1
1309711;0
1310027;1
1310167;0
1310699;1
1311067;0
1311951;1
1313054;0
1313198;1
1313729;0
1314858;1
1315208;0
1316236;1
1316588;0
1317289;1
1318422;0
1319141;1
1319863;0
1320629;1
1320878;0
1321867;1
1322588;0
1323442;1
1324091;0
1324863;1
1325531;0
1325787;1
1326502;0
1326931;1
1328062;0
1328706;1
1328841;0
1330012;1
1331193;0
1331458;1
1332595;0
1333323;1
1333908;0
1334927;1
1336115;0
1336405;1
1336751;0
1337182;1
1337960;0
1339000;1
1339236;0
1339499;1
1339989;0
1340399;1
1341412;0
1342189;1
1342476;0
1343446;1
1344597;0
1345643;1
1345769;0
1346033;1
1346803;0
1347381;1
1348111;0
1348388;1
1348649;0
1349811;1
1350797;0
1351655;1
1352815;0
1353011;1
1353639;0
1354235;1
1354625;0
1354949;1
1356144;0
1356267;1
1357348;0
1357508;1
1358233;0
1358910;1
1359443;0
1359638;1
1360779;0
1361313;1
1362472;0
1362823;1
1363598;0
1364582;1
1365420;0
1365946;1
1366657;0
1367556;1
1368499;0
1369012;1
1369568;0
1370198;1
1370676;0
1371665;1
1372171;0
1372340;1
1373041;0
1373768;1
1374010;0
1374177;1
1375142;0
1375618;1
1376342;0
1377460;1
1377775;0
1378399;1
1379137;0
1379410;1
1380091;0
1380861;1
1381449;0
1382375;1
1382563;0
1383687;1
1384500;0
1385506;1
1386385;0
1386803;1
1387552;0
1387777;1
1388093;0
1388572;1
1389124;0
1389276;1
1389963;0
1391040;1
1392186;0
1392467;1
1393189;0
1393988;1
1394779;0
1395653;1
1395851;0
1396156;1
1396395;0
1397582;1
1398402;0
1399531;1
1400611;0
1400794;1
1400897;0
1401255;1
1401438;0
1402457;1
1402929;0
1404069;1
1404477;0
1404760;1
1405554;0
1405993;1
1406667;0
1407232;1
1407779;0
1408616;1
1409705;0
1410318;1
1410881;0
1411045;1
1412227;0
1412682;1
1413588;0
1414219;1
1414990;0
1415632;1
1416198;0
1417056;1
1418224;0
1418901;1
1419077;0
1419954;1
1420289;0
1421184;1
1421823;0
1422888;1
1423973;0
1424283;1
1424495;0
1425499;1
1426604;0
1427623;1
1428207;0
1429348;1
1429688;0
1429980;1
1430391;0
1431446;1
1432221;0
1432664;1
1433710;0
1434617;1
1435544;0
1436581;1
1437568;0
1438616;1
1438807;0
1439039;1
1439760;0
1440747;1
1441099;0
1442257;1
1443016;0
1443215;1
1443656;0
1444839;1
1445971;0
1446713;1
1446817;0
1447292;1
1447488;0
1448289;1
1449367;0
1450468;1
1450814;0
1451443;1
1451790;0
1451998;1
1452358;0
1452564;1
1452715;0
1453781;1
1454937;0
1455812;1
1456001;0
1456868;1
1457844;0
1458692;1
1459530;0
1460686;1
1461401;0
1462034;1
1462752;0
1463436;1
1464368;0
1464946;1
1465134;0
1466154;1
1466302;0
1466782;1
1467211;0
1467755;1
1468484;0
1468733;1
1468957;0
1470091;1
1470268;0
1470794;1
1471238;0
1471770;1
1472597;0
1473219;1
1473884;0
1474520;1
1474847;0
1475798;1
1475910;0
1476639;1
1477526;0
1477860;1
1478460;0
1479088;1
1479326;0
1479974;1
1481108;0
1481260;1
1482140;0
1483268;1
1483560;0
1484385;1
1485510;0
1485969;1
1486551;0
1487066;1
1487566;0
1487947;1
1488760;0
1489121;1
1489368;0
1489636;1
1490495;0
1490956;1
1491148;0
1491328;1
1491752;0
1492066;1
1492891;0
1493616;1
1494730;0
1495105;1
1496008;0
1496115;1
1497097;0
1497631;1
1498095;0
1498899;1
1499244;0
1500048;1
1500249;0
1500449;1
1500649;0
1500849;1
1501049;0
1501249;1
1501449;0
1501649;1
1501849;0
1505049;1
1505387;0
1505921;1
1506785;0
1507863;1
1509052;0
1509743;1
1510883;0
1511069;1
1511925;0
1512069;1
1512436;0
1512737;1
1513554;0
1514384;1
1515202;0
1516320;1
1516647;0
1517331;1
1517595;0
1517787;1
1518008;0
1518561;1
1519669;0
1519886;1
1520859;0
1521159;1
1521648;0
1522562;1
1523225;0
1524118;1
1524798;0
1525226;1
1526260;0
1527397;1
1528294;0
1528812;1
1529164;0
1530163;1
1530798;0
1531619;1
1531921;0
1532667;1
1532936;0
1533563;1
1534318;0
1535215;1
1536217;0
1537350;1
1537985;0
1538423;1
1538923;0
1540043;1
1540756;0
1541741;1
1542497;0
1542963;1
1543174;0
1543322;1
1544369;0
1545230;1
1546061;0
1546422;1
1547422;0
1548303;1
1548840;0
1549543;1
1549987;0
1550998;1
1551275;0
1551901;1
1552786;0
1553212;1
1553645;0
1554661;1
1555326;0
1556490;1
1557233;0
1557692;1
1558377;0
1559323;1
1560235;0
1560824;1
1561419;0
1562437;1
1563504;0
1564547;1
1565402;0
1565523;1
1565803;0
1566921;1
1567670;0
1567832;1
1568982;0
1569216;1
1570063;0
1570615;1
1571422;0
1572115;1
1572707;0
1573279;1
1573472;0
1574467;1
1575415;0
1576008;1
1576940;0
1577103;1
1578091;0
1578424;1
1578955;0
1579818;1
1580589;0
1581589;1
1582039;0
1583066;1
1584240;0
1585369;1
1586050;0
1587157;1
1587697;0
1587954;1
1588455;0
1589244;1
1590032;0
1590152;1
1590920;0
1591293;1
1591581;0
1591921;1
1593065;0
1594036;1
1594611;0
1595239;1
1595525;0
1596103;1
1596401;0
1597237;1
1597353;0
1598551;1
1599185;0
1599541;1
1599669;0
1600665;1
1600941;0
1601206;1
1601368;0
1602285;1
1602918;0
1603691;1
1604172;0
1605001;1
1606097;0
1607028;1
1607578;0
1607899;1
1608042;0
1608255;1
1608602;0
1608723;1
1609832;0
1610403;1
1611153;0
1611711;1
1612347;0
1612971;1
1613230;0
1613909;1
1614588;0
1615501;1
1615673;0
1615891;1
1616223;0
1617418;1
1618103;0
1619297;1
1619986;0
1620953;1
1621721;0
1622260;1
1623276;0
1623694;1
1624654;0
1625460;1
1626601;0
1627358;1
1627468;0
1628596;1
1629572;0
1630692;1
1631323;0
1631747;1
1632038;0
1632620;1
1633485;0
1633828;1
1634148;0
1634284;1
1635256;0
1636332;1
1636998;0
1638022;1
1638540;0
1639332;1
1639578;0
1639979;1
1640695;0
1641582;1
1642523;0
1643680;1
1644377;0
1645142;1
1646154;0
1646818;1
1647274;0
1647796;1
1648993;0
1650184;1
1651247;0
1651847;1
1652333;0
1652687;1
1653261;0
1654169;1
1654532;0
1654723;1
1654823;0
1655701;1
1656807;0
1657214;1
1657818;0
1658920;1
1659386;0
1659991;1
1660670;0
1661406;1
1661601;0
1662312;1
1663006;0
1664187;1
1665179;0
1665736;1
1666727;0
1667561;1
1668237;0
1668760;1
1669766;0
1670158;1
1671321;0
1671935;1
1672223;0
1672793;1
1673030;0
1673420;1
1674101;0
1675014;1
1675404;0
1676587;1
1677113;0
1677951;1
1678519;0
1679088;1
1680013;0
1680755;1
1681611;0
1682115;1
1682995;0
1684066;1
1685062;0
1685395;1
1686513;0
1686988;1
1687521;0
1687993;1
1689026;0
1689595;1
1690666;0
1691368;1
1692484;0
1692744;1
1693708;0
1694890;1
1695431;0
1695586;1
1695695;0
1696809;1
1697374;0
1698061;1
1698365;0
1699473;1
1699824;0
1700827;1
1701919;0
1702637;1
1703631;0
1704044;1
1704607;0
1704798;1
1705058;0
1705656;1
1705884;0
1706886;1
1707808;0
1708637;1
