time/ms;on
390337;1
391440;0
391995;1
392352;0
392547;1
392823;0
393553;1
394463;0
395532;1
396018;0
397019;1
398106;0
398325;1
398592;0
399627;1
399763;0
400867;1
402063;0
402307;1
403200;0
404216;1
404826;0
405124;1
406248;0
407219;1
407385;0
408423;1
409137;0
409582;1
410641;0
410817;1
411336;0
412216;1
413415;0
413695;1
414250;0
414947;1
416011;0
416832;1
416955;0
417169;1
417824;0
418259;1
419374;0
420360;1
421313;0
422064;1
423039;0
424165;1
424267;0
424489;1
424939;0
425334;1
425472;0
425983;1
426586;0
427717;1
428035;0
429188;1
429623;0
430302;1
430960;0
431433;1
431562;0
432686;1
433416;0
433886;1
434960;0
435515;1
436342;0
437095;1
438224;0
438759;1
439897;0
440548;1
441344;0
442318;1
443113;0
443852;1
444199;0
445242;1
446056;0
446815;1
447056;0
447315;1
447717;0
448620;1
449352;0
450238;1
450818;0
451456;1
452612;0
453152;1
453708;0
454616;1
455102;0
455242;1
456121;0
457034;1
457941;0
458108;1
458611;0
459095;1
459321;0
460470;1
460644;0
461454;1
462501;0
463426;1
463645;0
464838;1
465424;0
466438;1
467219;0
467451;1
468019;0
468989;1
469870;0
470417;1
471590;0
472435;1
473367;0
474134;1
474398;0
474935;1
475653;0
475848;1
476139;0
477125;1
477403;0
477756;1
478596;0
479157;1
480261;0
481372;1
482160;0
482441;1
482806;0
483154;1
484121;0
484615;1
485436;0
485804;1
486993;0
487987;1
488643;0
489670;1
489818;0
490802;1
491011;0
491689;1
492457;0
492627;1
493031;0
494129;1
495318;0
495754;1
496590;0
497313;1
498137;0
498263;1
498997;0
499528;1
500009;0
500590;1
500793;0
501651;1
502379;0
502495;1
503195;0
503630;1
503935;0
504756;1
505535;0
506181;1
507292;0
507917;1
508879;0
509977;1
511170;0
511938;1
513021;0
513797;1
514191;0
514910;1
515776;0
516555;1
517026;0
518119;1
518892;0
519418;1
519679;0
520388;1
521271;0
521643;1
521873;0
522320;1
523035;0
523245;1
524104;0
524222;1
524863;0
525190;1
525819;0
526387;1
527336;0
528022;1
529205;0
530011;1
530717;0
531886;1
532905;0
533882;1
534865;0
535950;1
536642;0
536987;1
537309;0
538153;1
538960;0
539641;1
540409;0
541381;1
542066;0
542705;1
543465;0
543633;1
543773;0
544869;1
546004;0
547003;1
547525;0
548585;1
549477;0
550359;1
551070;0
551995;1
553147;0
554282;1
554854;0
555997;1
556525;0
556949;1
558054;0
559205;1
559308;0
559566;1
560301;0
561422;1
561557;0
561884;1
563000;0
563885;1
564331;0
564594;1
565252;0
565585;1
566367;0
567371;1
568132;0
569093;1
569467;0
569656;1
570290;0
570536;1
571173;0
571671;1
572156;0
572270;1
572740;0
573876;1
574624;0
575212;1
576237;0
576810;1
577324;0
578043;1
578444;0
579605;1
579837;0
580120;1
581168;0
582285;1
583168;0
583507;1
583887;0
584960;1
585625;0
586610;1
587051;0
587216;1
588072;0
588531;1
589129;0
589400;1
589667;0
590290;1
591450;0
591628;1
592075;0
592235;1
592628;0
593631;1
594462;0
595387;1
596176;0
597028;1
597695;0
598872;1
599085;0
600008;1
600209;0
600409;1
600609;0
600809;1
601009;0
601209;1
601409;0
601609;1
601809;0
605009;1
606141;0
607066;1
608043;0
608595;1
608905;0
609631;1
609933;0
611128;1
611829;0
612785;1
613079;0
614220;1
615111;0
616086;1
616536;0
617273;1
617825;0
618795;1
618987;0
619828;1
620948;0
621399;1
621587;0
622606;1
623105;0
624011;1
624308;0
625217;1
626340;0
626996;1
628176;0
628637;1
629635;0
629893;1
630506;0
630764;1
631461;0
632403;1
633243;0
633828;1
634699;0
635772;1
636249;0
636412;1
637523;0
637777;1
638947;0
639797;1
640756;0
641382;1
642244;0
643274;1
644160;0
644602;1
644857;0
645633;1
646437;0
646568;1
647516;0
648620;1
649159;0
649747;1
650555;0
650744;1
650978;0
651607;1
652628;0
653150;1
653834;0
655003;1
655592;0
656272;1
657203;0
657348;1
657682;0
658794;1
659444;0
660209;1
661249;0
661851;1
662273;0
663440;1
663986;0
664785;1
665232;0
665775;1
666936;0
668069;1
669187;0
669594;1
670340;0
671424;1
672448;0
673208;1
674405;0
675057;1
675475;0
675836;1
676069;0
676846;1
677246;0
677824;1
678500;0
678980;1
679565;0
680581;1
681246;0
681863;1
682414;0
683024;1
683960;0
684946;1
685302;0
685496;1
686045;0
686187;1
687150;0
688225;1
689410;0
690376;1
691496;0
692629;1
693739;0
693954;1
694917;0
695654;1
696105;0
696747;1
697838;0
698319;1
699157;0
700287;1
700419;0
701525;1
701799;0
702369;1
703211;0
703773;1
704683;0
705655;1
706560;0
707216;1
708291;0
708460;1
709360;0
710405;1
710686;0
711713;1
712177;0
712426;1
713315;0
714077;1
714302;0
714841;1
715741;0
716012;1
716860;0
717495;1
717838;0
718232;1
719113;0
719465;1
720404;0
721131;1
721480;0
721832;1
722176;0
722754;1
723428;0
724614;1
725578;0
726410;1
727227;0
727538;1
727834;0
728985;1
729767;0
730306;1
730741;0
731797;1
732426;0
733579;1
734395;0
735439;1
736443;0
737020;1
737425;0
737624;1
738541;0
739173;1
740254;0
741380;1
742227;0
742561;1
742745;0
742861;1
743902;0
744788;1
745244;0
745612;1
746642;0
747187;1
748252;0
748775;1
749779;0
750949;1
751992;0
753132;1
753434;0
753873;1
754776;0
755619;1
755724;0
756731;1
756959;0
757793;1
758162;0
758406;1
758892;0
759878;1
760766;0
760956;1
761968;0
762206;1
762430;0
763030;1
764126;0
765252;1
766302;0
767213;1
767803;0
768333;1
768981;0
769598;1
769709;0
770032;1
770934;0
771753;1
771901;0
772671;1
773499;0
774372;1
774483;0
775574;1
776017;0
776992;1
777998;0
778726;1
778880;0
779822;1
781014;0
782025;1
782208;0
783009;1
784138;0
784273;1
785191;0
786069;1
786354;0
786744;1
787346;0
787949;1
788568;0
789599;1
790579;0
791531;1
791704;0
792732;1
793229;0
793778;1
794055;0
795035;1
795345;0
796298;1
796813;0
797156;1
797363;0
798537;1
799405;0
799537;1
800709;0
800854;1
801732;0
802853;1
803631;0
804663;1
805839;0
807028;1
807786;0
808971;1
809556;0
809823;1
809986;0
810832;1
811439;0
812061;1
813066;0
813874;1
814487;0
815538;1
815976;0
817089;1
817505;0
818285;1
819151;0
819828;1
820293;0
820888;1
821900;0
822150;1
823329;0
824428;1
824697;0
825059;1
826077;0
826184;1
826303;0
826994;1
827153;0
827915;1
828629;0
828795;1
829695;0
830017;1
830552;0
831181;1
831628;0
831806;1
832515;0
833584;1
833895;0
835060;1
835816;0
835968;1
836255;0
836539;1
837149;0
837648;1
837878;0
838492;1
839477;0
839947;1
840553;0
840853;1
841230;0
841568;1
842749;0
842900;1
843462;0
844616;1
845470;0
845601;1
845932;0
846302;1
846570;0
846754;1
847362;0
847491;1
847813;0
848492;1
848950;0
850035;1
850582;0
850814;1
851047;0
851532;1
852682;0
853396;1
853701;0
854026;1
855141;0
855672;1
856812;0
857192;1
857714;0
858858;1
859112;0
859846;1
860785;0
861905;1
862648;0
863831;1
864427;0
865319;1
866106;0
866745;1
866929;0
867728;1
868549;0
869430;1
870327;0
870694;1
871090;0
872169;1
873341;0
874477;1
875372;0
875715;1
876535;0
877442;1
878084;0
878860;1
879698;0
880370;1
880909;0
881038;1
882173;0
883182;1
884326;0
885259;1
886155;0
886899;1
887810;0
888072;1
888859;0
889438;1
889924;0
890835;1
891897;0
892651;1
893026;0
893226;1
893382;0
894075;1
894694;0
895028;1
896062;0
897060;1
897936;0
898246;1
898745;0
899094;1
899217;0
899747;1
900211;0
900411;1
900611;0
900811;1
901011;0
901211;1
901411;0
901611;1
901811;0
905011;1
905979;0
907028;1
907328;0
908454;1
909459;0
909862;1
910276;0
910770;1
911316;0
911971;1
912191;0
912849;1
913523;0
914613;1
914768;0
915942;1
916809;0
917755;1
918354;0
918759;1
919652;0
920003;1
920672;0
921624;1
922194;0
922959;1
923108;0
923638;1
924177;0
924995;1
925443;0
925784;1
926030;0
926236;1
926969;0
927760;1
927873;0
928265;1
929288;0
930474;1
930726;0
931480;1
931847;0
933028;1
933697;0
934767;1
935354;0
935622;1
936416;0
936791;1
936912;0
937755;1
938517;0
939576;1
940626;0
941471;1
942656;0
943030;1
943994;0
945102;1
946155;0
946632;1
947256;0
948164;1
948707;0
949440;1
950302;0
950611;1
950893;0
951914;1
952070;0
952931;1
953937;0
954227;1
954841;0
955667;1
956298;0
956686;1
957627;0
958159;1
958547;0
959502;1
960637;0
961474;1
961695;0
962302;1
962606;0
963712;1
964645;0
965757;1
966544;0
966726;1
967563;0
968144;1
968997;0
969119;1
969797;0
970199;1
970911;0
971447;1
972531;0
973563;1
974672;0
975677;1
976194;0
976402;1
977571;0
978035;1
978445;0
979500;1
979819;0
980623;1
981626;0
982548;1
983714;0
984138;1
984387;0
985137;1
985862;0
986813;1
987102;0
987522;1
988529;0
989517;1
990098;0
991162;1
992157;0
992547;1
993181;0
993509;1
994624;0
995581;1
995790;0
996911;1
997338;0
997462;1
997586;0
998072;1
998950;0
999524;1
1000359;0
1001546;1
1001944;0
1002472;1
1003194;0
1003574;1
1004521;0
1004673;1
1005304;0
1006295;1
1007346;0
1008424;1
1008661;0
1009466;1
1009848;0
1010647;1
1011546;0
1011821;1
1012163;0
1013110;1
1013724;0
1013872;1
1014733;0
1015789;1
1016776;0
1017161;1
1017865;0
1018145;1
1018601;0
1018854;1
1019371;0
1020162;1
1020929;0
1021054;1
1021477;0
1022497;1
1022899;0
1023186;1
1024203;0
1024475;1
1025511;0
1026222;1
1026949;0
1027354;1
1027721;0
1028006;1
1029170;0
1029660;1
1029950;0
1030477;1
1031340;0
1032463;1
1033340;0
1033612;1
1033817;0
1034805;1
1035940;0
1036158;1
1036497;0
1037371;1
1037946;0
1038977;1
1039163;0
1039930;1
1040257;0
1041023;1
1041977;0
1042350;1
1042904;0
1043339;1
1043961;0
1044416;1
1044795;0
1045806;1
1046983;0
1048156;1
1048419;0
1048591;1
1049770;0
1050486;1
1051523;0
1052135;1
1052748;0
1052996;1
1054060;0
1055153;1
1055366;0
1056183;1
1056381;0
1057089;1
1057531;0
1057657;1
1058380;0
1058869;1
1059768;0
1060208;1
1061257;0
1062328;1
1063435;0
1064001;1
1064188;0
1064648;1
1065432;0
1066110;1
1066615;0
1067248;1
1068291;0
1069081;1
1070152;0
1071216;1
1071417;0
1072472;1
1073016;0
1073650;1
1074066;0
1074192;1
1074525;0
1075471;1
1076534;0
1076839;1
1077195;0
1077681;1
1078258;0
1078869;1
1079709;0
1080488;1
1081456;0
1081593;1
1082749;0
1083717;1
1084364;0
1084581;1
1085316;0
1085493;1
1086094;0
1087033;1
1088010;0
1088603;1
1088703;0
1089441;1
1090188;0
1090611;1
1091264;0
1091660;1
1092792;0
1093476;1
1093990;0
1094780;1
1095028;0
1095426;1
1095623;0
1096041;1
1096715;0
1097280;1
1098172;0
1098941;1
1099569;0
1100142;1
1100514;0
1101149;1
1101692;0
1102384;1
1102793;0
1103674;1
1104644;0
1105794;1
1106140;0
1107310;1
1108221;0
1109232;1
1109961;0
1111152;1
1112178;0
1112655;1
1113293;0
1113731;1
1114160;0
1114738;1
1115908;0
1116528;1
1117707;0
1118318;1
1119303;0
1119938;1
1120852;0
1121185;1
1121543;0
1122003;1
1122820;0
1123645;1
1124647;0
1124876;1
1125709;0
1126876;1
1127264;0
1127953;1
1128817;0
1129263;1
1129459;0
1129774;1
1129892;0
1130557;1
1131484;0
1132412;1
1132881;0
1133399;1
1134259;0
1135288;1
1135646;0
1135801;1
1136637;0
1137165;1
1137769;0
1138670;1
1139756;0
1139862;1
1140152;0
1140765;1
1141656;0
1141789;1
1142663;0
1143344;1
1143609;0
1143972;1
1144206;0
1144635;1
1144799;0
1145153;1
1145846;0
1146267;1
1147456;0
1148184;1
1149019;0
1149988;1
1150795;0
1151774;1
1152677;0
1153397;1
1154362;0
1154537;1
1154988;0
1155131;1
1156172;0
1157345;1
1158005;0
1158748;1
1159594;0
1159758;1
1160030;0
1160300;1
1161073;0
1161462;1
1162266;0
1163452;1
1163905;0
1164585;1
1165206;0
1165479;1
1165732;0
1166336;1
1167034;0
1168166;1
1168607;0
1169129;1
1169662;0
1170842;1
1171328;0
1171997;1
1172344;0
1173437;1
1174612;0
1175757;1
1175928;0
1176806;1
1177197;0
1177645;1
1178815;0
1179912;1
1180591;0
1181559;1
1182254;0
1183264;1
1184124;0
1184363;1
1185153;0
1185598;1
1186613;0
1187312;1
1187564;0
1187882;1
1188359;0
1189025;1
1189905;0
1190140;1
1190455;0
1191420;1
1191997;0
1192451;1
1193478;0
1194378;1
1195234;0
1196005;1
1196185;0
1196344;1
1196464;0
1196964;1
1197319;0
1198222;1
1198410;0
1199454;1
1199646;0
1200012;1
1200213;0
1200413;1
1200613;0
1200813;1
1201013;0
1201213;1
1201413;0
1201613;1
1201813;0
1205013;1
1205188;0
1205969;1
1206819;0
1207465;1
1208219;0
1208811;1
1209998;0
1210706;1
1211433;0
1212134;1
1212891;0
1213496;1
1213813;0
1214004;1
1214454;0
1215095;1
1215614;0
1216316;1
1217197;0
1217336;1
1218443;0
1218665;1
1219616;0
1220203;1
1221076;0
1222041;1
1222602;0
1223287;1
1223979;0
1224428;1
1225379;0
1225780;1
1226342;0
1227009;1
1228078;0
1229153;1
1229746;0
1229983;1
1231118;0
1232082;1
1232761;0
1233841;1
1234758;0
1235344;1
1236246;0
1236807;1
1237967;0
1238145;1
1238735;0
1239573;1
1240296;0
1241092;1
1242040;0
1243129;1
1244030;0
1245178;1
1245958;0
1246612;1
1246873;0
1247733;1
1248418;0
1249556;1
1250342;0
1250927;1
1252044;0
1252788;1
1253483;0
1254609;1
1255761;0
1256131;1
1257181;0
1258351;1
1259450;0
1260444;1
1261424;0
1261680;1
1261889;0
1262882;1
1263856;0
1264158;1
1264799;0
1265282;1
1265644;0
1265996;1
1266898;0
1268027;1
1268885;0
1269756;1
1269994;0
1270170;1
1270608;0
1271650;1
1272101;0
1272638;1
1273816;0
1274555;1
1275404;0
1276206;1
1277270;0
1278411;1
1278679;0
1279217;1
1279711;0
1279913;1
1280341;0
1281314;1
1282265;0
1282756;1
1283755;0
1284681;1
1285537;0
1286211;1
1287325;0
1287591;1
1288760;0
1289845;1
1290958;0
1291851;1
1292218;0
1292676;1
1293488;0
1293827;1
1294593;0
1295672;1
1295943;0
1296793;1
1297622;0
1298668;1
1299161;0
1299902;1
1300837;0
1301986;1
1302647;0
1303740;1
1304617;0
1304757;1
1305806;0
1306530;1
1306890;0
1307372;1
1307904;0
1308963;1
1309685;0
1310001;1
1310141;0
1310673;1
1311041;0
1311925;1
1313028;0
1313172;1
1313703;0
1314832;1
1315182;0
1316210;1
1316562;0
1317264;1
1318396;0
1319115;1
1319837;0
1320603;1
1320852;0
1321841;1
1322562;0
1323416;1
1324065;0
1324837;1
1325505;0
1325761;1
1326475;0
1326905;1
1328036;0
1328680;1
1328815;0
1329986;1
1331167;0
1331432;1
1332569;0
1333297;1
1333882;0
1334901;1
1336089;0
1336379;1
1336725;0
1337156;1
1337934;0
1338974;1
1339210;0
1339472;1
1339963;0
1340373;1
1341386;0
1342163;1
1342450;0
1343420;1
1344571;0
1345617;1
1345744;0
1346007;1
1346777;0
1347355;1
1348085;0
1348362;1
1348623;0
1349785;1
1350771;0
1351629;1
1352789;0
1352985;1
1353613;0
1354209;1
1354600;0
1354923;1
1356118;0
1356241;1
1357322;0
1357482;1
1358207;0
1358883;1
1359417;0
1359612;1
1360752;0
1361287;1
1362446;0
1362797;1
1363572;0
1364556;1
1365394;0
1365920;1
1366631;0
1367531;1
1368473;0
1368987;1
1369542;0
1370172;1
1370651;0
1371639;1
1372145;0
1372314;1
1373015;0
1373742;1
1373984;0
1374151;1
1375116;0
1375592;1
1376316;0
1377434;1
1377749;0
1378373;1
1379111;0
1379384;1
1380065;0
1380835;1
1381423;0
1382349;1
1382537;0
1383661;1
1384474;0
1385480;1
1386359;0
1386777;1
1387526;0
1387751;1
1388067;0
1388547;1
1389098;0
1389251;1
1389937;0
1391014;1
1392160;0
1392441;1
1393163;0
1393962;1
1394753;0
1395627;1
1395825;0
1396130;1
1396368;0
1397556;1
1398376;0
1399504;1
1400585;0
1400768;1
1400871;0
1401229;1
1401368;0
1402431;1
1402904;0
1404043;1
1404451;0
1404734;1
1405528;0
1405967;1
1406641;0
1407206;1
1407753;0
1408590;1
1409679;0
1410292;1
1410855;0
1411019;1
1412201;0
1412656;1
1413562;0
1414193;1
1414963;0
1415606;1
1416172;0
1417030;1
1418198;0
1418875;1
1419051;0
1419928;1
1420263;0
1421158;1
1421797;0
1422862;1
1423947;0
1424257;1
1424469;0
1425473;1
1426578;0
1427597;1
1428181;0
1429323;1
1429662;0
1429954;1
1430365;0
1431420;1
1432195;0
1432638;1
1433683;0
1434591;1
1435518;0
1436555;1
1437542;0
1438590;1
1438781;0
1439013;1
1439734;0
1440721;1
1441073;0
1442231;1
1442990;0
1443189;1
1443630;0
1444813;1
1445945;0
1446687;1
1446791;0
1447266;1
1447462;0
1448263;1
1449341;0
1450442;1
1450788;0
1451416;1
1451764;0
1451972;1
1452332;0
1452538;1
1452689;0
1453755;1
1454912;0
1455786;1
1455975;0
1456842;1
1457818;0
1458666;1
1459504;0
1460660;1
1461375;0
1462008;1
1462726;0
1463410;1
1464342;0
1464920;1
1465108;0
1466128;1
1466276;0
1466756;1
1467184;0
1467728;1
1468458;0
1468707;1
1468931;0
1470065;1
1470242;0
1470768;1
1471212;0
1471744;1
1472571;0
1473193;1
1473858;0
1474494;1
1474821;0
1475772;1
1475884;0
1476613;1
1477500;0
1477834;1
1478434;0
1479062;1
1479300;0
1479948;1
1481083;0
1481234;1
1482114;0
1483242;1
1483534;0
1484359;1
1485484;0
1485943;1
1486525;0
1487040;1
1487540;0
1487921;1
1488734;0
1489096;1
1489342;0
1489610;1
1490469;0
1490930;1
1491122;0
1491302;1
1491726;0
1492040;1
1492865;0
1493590;1
1494704;0
1495079;1
1495982;0
1496089;1
1497071;0
1497605;1
1498069;0
1498873;1
1499219;0
1500012;1
1500213;0
1500413;1
1500613;0
1500813;1
1501013;0
1501213;1
1501413;0
1501613;1
1501813;0
1505013;1
1505352;0
1505885;1
1506749;0
1507827;1
1509016;0
1509707;1
1510847;0
1511033;1
1511889;0
1512033;1
1512400;0
1512701;1
1513518;0
1514348;1
1515166;0
1516284;1
1516611;0
1517294;1
1517559;0
1517752;1
1517972;0
1518525;1
1519633;0
1519850;1
1520823;0
1521123;1
1521612;0
1522526;1
1523189;0
1524082;1
1524762;0
1525190;1
1526224;0
1527361;1
1528258;0
1528776;1
1529128;0
1530127;1
1530761;0
1531583;1
1531885;0
1532632;1
1532900;0
1533526;1
1534282;0
1535179;1
1536181;0
1537314;1
1537949;0
1538387;1
1538887;0
1540007;1
1540720;0
1541705;1
1542461;0
1542928;1
1543139;0
1543286;1
1544333;0
1545194;1
1546025;0
1546386;1
1547386;0
1548267;1
1548804;0
1549507;1
1549951;0
1550962;1
1551239;0
1551865;1
1552750;0
1553176;1
1553609;0
1554625;1
1555290;0
1556454;1
1557197;0
1557656;1
1558341;0
1559286;1
1560199;0
1560788;1
1561383;0
1562401;1
1563468;0
1564510;1
1565366;0
1565487;1
1565767;0
1566885;1
1567634;0
1567796;1
1568946;0
1569180;1
1570027;0
1570579;1
1571387;0
1572079;1
1572671;0
1573243;1
1573436;0
1574431;1
1575379;0
1575972;1
1576904;0
1577067;1
1578055;0
1578388;1
1578919;0
1579782;1
1580553;0
1581553;1
1582003;0
1583030;1
1584204;0
1585333;1
1586014;0
1587121;1
1587661;0
1587918;1
1588419;0
1589208;1
1589996;0
1590116;1
1590884;0
1591257;1
1591545;0
1591885;1
1593029;0
1594000;1
1594575;0
1595203;1
1595489;0
1596067;1
1596365;0
1597201;1
1597317;0
1598515;1
1599149;0
1599505;1
1599633;0
1600629;1
1600905;0
1601170;1
1601332;0
1602249;1
1602882;0
1603655;1
1604136;0
1604965;1
1606061;0
1606992;1
1607542;0
1607864;1
1608006;0
1608219;1
1608566;0
1608687;1
1609796;0
1610367;1
1611117;0
1611675;1
1612310;0
1612935;1
1613194;0
1613873;1
1614552;0
1615465;1
1615637;0
1615855;1
1616187;0
1617382;1
1618067;0
1619261;1
1619950;0
1620917;1
1621685;0
1622224;1
1623240;0
1623658;1
1624618;0
1625424;1
1626565;0
1627322;1
1627432;0
1628560;1
1629536;0
1630656;1
1631288;0
1631711;1
1632001;0
1632584;1
1633449;0
1633792;1
1634112;0
1634248;1
1635220;0
1636296;1
1636963;0
1637986;1
1638504;0
1639296;1
1639542;0
1639943;1
1640659;0
1641546;1
1642486;0
1643644;1
1644341;0
1645106;1
1646118;0
1646782;1
1647238;0
1647760;1
1648957;0
1650148;1
1651211;0
1651811;1
1652297;0
1652651;1
1653225;0
1654133;1
1654496;0
1654687;1
1654787;0
1655665;1
1656771;0
1657179;1
1657782;0
1658884;1
1659350;0
1659955;1
1660634;0
1661370;1
1661565;0
1662276;1
1662970;0
1664151;1
1665143;0
1665700;1
1666691;0
1667525;1
1668201;0
1668724;1
1669731;0
1670122;1
1671285;0
1671899;1
1672187;0
1672757;1
1672993;0
1673384;1
1674065;0
1674978;1
1675368;0
1676551;1
1677077;0
1677915;1
1678483;0
1679052;1
1679977;0
1680719;1
1681574;0
1682079;1
1682959;0
1684030;1
1685026;0
1685359;1
1686477;0
1686952;1
1687485;0
1687957;1
1688990;0
1689559;1
1690630;0
1691332;1
1692448;0
1692708;1
1693672;0
1694854;1
1695395;0
1695550;1
1695659;0
1696773;1
1697338;0
1698025;1
1698329;0
1699437;1
1699788;0
1700791;1
1701883;0
1702601;1
1703595;0
1704008;1
1704571;0
1704762;1
1705022;0
1705620;1
1705848;0
1706850;1
1707772;0
1708601;1
